kind,is_rep,variant,band,i,j,pair,dt_days,phase_days,hrsn_cc,das_cc,z_lo,z_hi,dvv,err,n,rms,dvv_edge,tau_s
control,False,main,5-20,28,140,2024-09-02/2025-04-16,226.39949074074076,140.0,0.2115985897010727,0.1852725539419756,2.0,25.0,,,0,,,
control,False,main,5-20,28,140,2024-09-02/2025-04-16,226.39949074074076,140.0,0.2115985897010727,0.1852725539419756,25.0,50.0,,,3,,,
control,False,main,5-20,28,140,2024-09-02/2025-04-16,226.39949074074076,140.0,0.2115985897010727,0.1852725539419756,50.0,100.0,,,1,,,
control,False,main,5-20,28,140,2024-09-02/2025-04-16,226.39949074074076,140.0,0.2115985897010727,0.1852725539419756,100.0,200.0,,,1,,,
control,False,main,5-20,28,140,2024-09-02/2025-04-16,226.39949074074076,140.0,0.2115985897010727,0.1852725539419756,200.0,400.0,,,3,,,
control,False,main,5-20,28,140,2024-09-02/2025-04-16,226.39949074074076,140.0,0.2115985897010727,0.1852725539419756,400.0,600.0,,,2,,,
control,False,main,5-20,28,140,2024-09-02/2025-04-16,226.39949074074076,140.0,0.2115985897010727,0.1852725539419756,600.0,850.0,,,3,,,
control,False,main,5-30,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,2.0,75.0,,,0,,,
control,False,main,5-30,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,75.0,250.0,,,1,,,
control,False,main,5-30,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,250.0,550.0,,,1,,,
control,False,main,5-30,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,550.0,850.0,,,1,,,
control,False,main,5-30,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,2.0,25.0,,,0,,,
control,False,main,5-30,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,25.0,50.0,,,0,,,
control,False,main,5-30,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,50.0,100.0,,,0,,,
control,False,main,5-30,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,100.0,200.0,,,1,,,
control,False,main,5-30,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,200.0,400.0,,,1,,,
control,False,main,5-30,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,400.0,600.0,,,0,,,
control,False,main,5-30,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,600.0,850.0,,,1,,,
control,False,main,5-20,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,2.0,75.0,,,3,,,
control,False,main,5-20,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,75.0,250.0,,,5,,,
control,False,main,5-20,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,250.0,550.0,,,4,,,
control,False,main,5-20,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,550.0,850.0,,,4,,,
control,False,main,5-20,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,2.0,25.0,,,0,,,
control,False,main,5-20,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,25.0,50.0,,,2,,,
control,False,main,5-20,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,50.0,100.0,,,2,,,
control,False,main,5-20,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,100.0,200.0,,,4,,,
control,False,main,5-20,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,200.0,400.0,,,3,,,
control,False,main,5-20,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,400.0,600.0,,,1,,,
control,False,main,5-20,63,126,2025-01-16/2025-04-06,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,600.0,850.0,,,4,,,
control,False,main,5-30,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,2.0,75.0,-0.044127467257935905,0.11101212951000933,21,0.00438652630136408,0.017213799155649693,0.06542062332082034
control,False,main,5-30,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,75.0,250.0,-0.1021139359853402,0.05799188824934471,17,0.0022479515759135306,0.05427534341580193,0.052763774591917764
control,False,main,5-30,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,250.0,550.0,-0.011438676231361982,0.0438603865403953,20,0.005184011928435557,,0.09785539564309136
control,False,main,5-30,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,550.0,850.0,-0.016279589615441663,119.50770027708822,8,0.003786167789902538,,0.07761748272974536
control,False,main,5-30,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,2.0,25.0,,,2,,,
control,False,main,5-30,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,25.0,50.0,,,5,,,
control,False,main,5-30,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,50.0,100.0,-0.07361459153666218,0.16359035429545113,17,0.003736331867827213,0.0053690078372374385,0.025170288522337637
control,False,main,5-30,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,100.0,200.0,-0.1537937505295193,0.12351103548085615,12,0.001872013279491727,0.15986226839796874,0.03317922861328666
control,False,main,5-30,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,200.0,400.0,-0.11476107929356029,0.02303984123729698,12,0.0016231329990527238,0.09272460119082367,0.06090874428561975
control,False,main,5-30,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,400.0,600.0,0.27008697942153076,0.16477728640985717,8,0.004721067843222332,,0.06509885812265248
control,False,main,5-30,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,600.0,850.0,-0.016279589615441663,119.50770027708822,8,0.003786167789902538,,0.06191701608881667
control,False,main,5-20,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,2.0,75.0,,,0,,,
control,False,main,5-20,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,75.0,250.0,-0.53583773380018,5.573481748440786,8,0.002578253892637576,,0.052763774591917764
control,False,main,5-20,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,250.0,550.0,-0.22789952052170404,0.39114841427099384,16,0.004209488520864792,,0.09785539564309136
control,False,main,5-20,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,550.0,850.0,0.06626495937256223,0.14269614150296847,10,0.0022885297893164925,,0.07761748272974536
control,False,main,5-20,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,2.0,25.0,,,0,,,
control,False,main,5-20,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,25.0,50.0,,,0,,,
control,False,main,5-20,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,50.0,100.0,,,1,,,
control,False,main,5-20,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,100.0,200.0,-0.1420120475754591,5.530119029252601,8,0.007704790728852129,,0.03317922861328666
control,False,main,5-20,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,200.0,400.0,-0.309919474510166,0.8862449361021169,14,0.003210731513867936,,0.06090874428561975
control,False,main,5-20,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,400.0,600.0,0.26374527719552887,0.9979427572527589,9,0.007930174401151416,,0.06509885812265248
control,False,main,5-20,56,75,2024-12-30/2025-02-03,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,600.0,850.0,-1.862962572103428,3.4356418560887185,6,0.0039020740935214594,,0.06191701608881667
control,False,main,5-30,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,2.0,75.0,,,3,,,
control,False,main,5-30,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,75.0,250.0,,,2,,,
control,False,main,5-30,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,250.0,550.0,-0.21294276650150093,0.047278337985914076,9,0.002138531708307718,,0.09785539564309136
control,False,main,5-30,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,550.0,850.0,0.06927638613566259,2.1801893111815764,6,0.011888058657127595,,0.07761748272974536
control,False,main,5-30,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,2.0,25.0,,,0,,,
control,False,main,5-30,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,25.0,50.0,,,0,,,
control,False,main,5-30,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,50.0,100.0,,,4,,,
control,False,main,5-30,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,100.0,200.0,,,1,,,
control,False,main,5-30,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,200.0,400.0,,,1,,,
control,False,main,5-30,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,400.0,600.0,-0.18927603409368074,0.053354494503509445,8,0.0022560599516394343,,0.06509885812265248
control,False,main,5-30,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,600.0,850.0,0.06927638613566259,2.1801893111815764,6,0.011888058657127595,,0.06191701608881667
control,False,main,5-20,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,2.0,75.0,-0.7850750086889015,0.5217905991454361,11,0.006590007419505355,,0.06542062332082034
control,False,main,5-20,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,75.0,250.0,,,2,,,
control,False,main,5-20,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,250.0,550.0,0.25782423141882765,0.26850635534534983,10,0.012880511118887085,,0.09785539564309136
control,False,main,5-20,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,550.0,850.0,-0.8075180413256029,0.7233227530683156,7,0.008150563115527532,,0.07761748272974536
control,False,main,5-20,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,2.0,25.0,,,0,,,
control,False,main,5-20,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,25.0,50.0,-2.696480279669125,3.001815543201217,7,0.006125750347079105,,0.01823659157543684
control,False,main,5-20,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,50.0,100.0,,,4,,,
control,False,main,5-20,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,100.0,200.0,,,1,,,
control,False,main,5-20,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,200.0,400.0,,,3,,,
control,False,main,5-20,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,400.0,600.0,0.9125891649966603,0.2175765846400578,8,0.007056556325179625,,0.06509885812265248
control,False,main,5-20,139,184,2025-04-16/2025-07-26,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,600.0,850.0,-0.8075180413256029,0.7233227530683156,7,0.008150563115527532,,0.06191701608881667
control,False,main,5-30,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,2.0,75.0,,,0,,,
control,False,main,5-30,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,75.0,250.0,,,0,,,
control,False,main,5-30,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,250.0,550.0,0.23411245698920877,0.07046559719260896,22,0.005600391796147658,,0.09785539564309136
control,False,main,5-30,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,550.0,850.0,0.5774344386373873,0.06242027270809297,67,0.005599098029759033,,0.07761748272974536
control,False,main,5-30,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,2.0,25.0,,,0,,,
control,False,main,5-30,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,25.0,50.0,,,0,,,
control,False,main,5-30,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,50.0,100.0,,,0,,,
control,False,main,5-30,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,100.0,200.0,,,0,,,
control,False,main,5-30,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,200.0,400.0,,,5,,,
control,False,main,5-30,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,400.0,600.0,-0.0338925913782245,0.051287557653860276,25,0.006196842935028407,-0.12412638825193832,0.06509885812265248
control,False,main,5-30,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,600.0,850.0,0.6496911201099059,0.055279770559231264,57,0.0043358012736221295,,0.06191701608881667
control,False,main,5-20,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,2.0,75.0,-0.0773380937217623,1.2580427051394203,8,0.00792279476278516,,0.06542062332082034
control,False,main,5-20,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,75.0,250.0,,,3,,,
control,False,main,5-20,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,250.0,550.0,0.08342261203884685,0.07775187325120199,32,0.012319544975070854,-0.2103205131020215,0.09785539564309136
control,False,main,5-20,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,550.0,850.0,0.14323349248805237,0.07177330967763533,89,0.010621646479100954,-0.03752033009575733,0.07761748272974536
control,False,main,5-20,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,2.0,25.0,,,0,,,
control,False,main,5-20,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,25.0,50.0,,,2,,,
control,False,main,5-20,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,50.0,100.0,3.143837373867874,2.406350595994657,6,0.005497495133248821,,0.025170288522337637
control,False,main,5-20,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,100.0,200.0,,,3,,,
control,False,main,5-20,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,200.0,400.0,0.27708104004165074,0.2976469110794326,9,0.01306835583697368,,0.06090874428561975
control,False,main,5-20,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,400.0,600.0,0.3241987449561686,0.09146740519458543,38,0.011440324657987387,-0.06058479047722257,0.06509885812265248
control,False,main,5-20,81,189,2025-02-08/2025-07-31,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,600.0,850.0,0.45114246776138717,0.05920672792167311,73,0.007414614198601236,-0.3845018096764719,0.06191701608881667
control,False,main,5-30,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,2.0,75.0,,,0,,,
control,False,main,5-30,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,75.0,250.0,,,0,,,
control,False,main,5-30,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,250.0,550.0,-0.057550919061636695,134.97331318513537,9,0.00601422636837396,,0.09785539564309136
control,False,main,5-30,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,550.0,850.0,-0.06753601052930609,0.2760421168145694,7,0.009276486139635554,,0.07761748272974536
control,False,main,5-30,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,2.0,25.0,,,0,,,
control,False,main,5-30,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,25.0,50.0,,,0,,,
control,False,main,5-30,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,50.0,100.0,,,0,,,
control,False,main,5-30,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,100.0,200.0,,,0,,,
control,False,main,5-30,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,200.0,400.0,,,0,,,
control,False,main,5-30,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,400.0,600.0,0.03780958419497517,38.79505789155677,10,0.006038238099377513,,0.06509885812265248
control,False,main,5-30,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,600.0,850.0,-0.23335467528412493,124.86367993301671,6,0.00960549903802544,,0.06191701608881667
control,False,main,5-20,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,2.0,75.0,0.6130278224550112,0.6776009142699341,6,0.0022972017018400613,,0.06542062332082034
control,False,main,5-20,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,75.0,250.0,,,3,,,
control,False,main,5-20,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,250.0,550.0,-0.8871133037366995,0.06626606048495272,28,0.003957162608802898,,0.09785539564309136
control,False,main,5-20,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,550.0,850.0,0.17653809597109807,0.14913634403456344,15,0.009070280739412018,-0.1178553602819492,0.07761748272974536
control,False,main,5-20,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,2.0,25.0,,,0,,,
control,False,main,5-20,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,25.0,50.0,,,1,,,
control,False,main,5-20,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,50.0,100.0,,,5,,,
control,False,main,5-20,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,100.0,200.0,,,0,,,
control,False,main,5-20,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,200.0,400.0,,,3,,,
control,False,main,5-20,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,400.0,600.0,-0.8871133037366995,0.06626606048495272,28,0.003957162608802898,,0.06509885812265248
control,False,main,5-20,147,196,2025-05-11/2026-01-06,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,600.0,850.0,0.17653809597109807,0.14913634403456344,15,0.009070280739412018,,0.06191701608881667
control,False,main,5-30,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,2.0,75.0,,,0,,,
control,False,main,5-30,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,75.0,250.0,,,4,,,
control,False,main,5-30,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,250.0,550.0,0.1452421668036137,0.12382392206984143,14,0.0016848989544251153,,0.09785539564309136
control,False,main,5-30,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,550.0,850.0,,,0,,,
control,False,main,5-30,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,2.0,25.0,,,0,,,
control,False,main,5-30,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,25.0,50.0,,,0,,,
control,False,main,5-30,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,50.0,100.0,,,0,,,
control,False,main,5-30,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,100.0,200.0,,,1,,,
control,False,main,5-30,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,200.0,400.0,-14.10452165722155,10.364494101305805,6,0.005627511022634549,,0.06090874428561975
control,False,main,5-30,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,400.0,600.0,0.8223084211783629,0.3709469451314719,11,0.0014829488572232583,,0.06509885812265248
control,False,main,5-30,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,600.0,850.0,,,0,,,
control,False,main,5-20,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,2.0,75.0,,,5,,,
control,False,main,5-20,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,75.0,250.0,-0.29121021520602985,0.131859913576748,15,0.011539997315509538,0.41296125584587506,0.052763774591917764
control,False,main,5-20,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,250.0,550.0,0.2511969064721659,0.0738246132138985,14,0.009205645876033392,-0.21184454451981502,0.09785539564309136
control,False,main,5-20,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,550.0,850.0,-0.10818400693970662,0.13103583639466146,21,0.010635223198987067,0.34281746013289005,0.07761748272974536
control,False,main,5-20,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,2.0,25.0,,,0,,,
control,False,main,5-20,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,25.0,50.0,,,3,,,
control,False,main,5-20,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,50.0,100.0,-0.18655890344689144,4.493519574705569,6,0.004955684671190939,1.1181436518504677,0.025170288522337637
control,False,main,5-20,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,100.0,200.0,-0.09331414472327294,3.8113126059809668,6,0.014398267957751027,-0.13526196052565845,0.03317922861328666
control,False,main,5-20,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,200.0,400.0,0.03359349660063444,0.17801865782561935,14,0.009262117273318956,-0.08873808679988471,0.06090874428561975
control,False,main,5-20,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,400.0,600.0,-0.2785275713492866,0.25440538938982266,8,0.010771363114533288,-0.19848700549616202,0.06509885812265248
control,False,main,5-20,17,132,2024-07-05/2025-04-08,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,600.0,850.0,-0.09658935717902263,0.10250293161832674,16,0.00621774029340391,0.2683873833044142,0.06191701608881667
control,False,main,5-30,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,2.0,75.0,,,0,,,
control,False,main,5-30,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,75.0,250.0,,,3,,,
control,False,main,5-30,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,250.0,550.0,,,0,,,
control,False,main,5-30,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,550.0,850.0,-1.0752904467521225,1.0464562714932002,6,0.007311040609187889,,0.07761748272974536
control,False,main,5-30,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,2.0,25.0,,,0,,,
control,False,main,5-30,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,25.0,50.0,,,0,,,
control,False,main,5-30,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,50.0,100.0,,,1,,,
control,False,main,5-30,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,100.0,200.0,,,2,,,
control,False,main,5-30,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,200.0,400.0,,,0,,,
control,False,main,5-30,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,400.0,600.0,,,0,,,
control,False,main,5-30,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,600.0,850.0,-1.0752904467521225,1.0464562714932002,6,0.007311040609187889,,0.06191701608881667
control,False,main,5-20,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,2.0,75.0,,,2,,,
control,False,main,5-20,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,75.0,250.0,-0.15063084917991443,0.3989430718842075,8,0.008651113224431259,,0.052763774591917764
control,False,main,5-20,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,250.0,550.0,,,4,,,
control,False,main,5-20,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,550.0,850.0,-0.07806043988903144,0.13448464379944822,28,0.00786340433199867,0.33939211131089736,0.07761748272974536
control,False,main,5-20,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,2.0,25.0,,,1,,,
control,False,main,5-20,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,25.0,50.0,,,1,,,
control,False,main,5-20,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,50.0,100.0,,,2,,,
control,False,main,5-20,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,100.0,200.0,0.25598214776586287,4.572472596066371,6,0.005672471479506822,,0.03317922861328666
control,False,main,5-20,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,200.0,400.0,,,0,,,
