time,mag,depth,lat,lon,r,t,km_safod,cov_full,cov_partial,cov_frac,cov_short,cov_short_frac,tag
2025-03-25 09:43:16+00:00,1.48,5.503,36.07215,-120.61803,2.3779434130922894,-11.797820087831752,12.035080959458288,True,True,1.0,True,1.0,ev_20250325T094316
2025-03-25 12:05:42+00:00,0.04,6.566,35.98362,-120.5433,0.17190500472066678,-0.08283417300017351,0.1908214633227487,True,True,1.0,True,1.0,ev_20250325T120542
2025-03-25 12:10:40+00:00,0.87,4.428,36.0699,-120.62159,1.9745468056797835,-11.847412281743091,12.010828983105924,True,True,1.0,True,1.0,ev_20250325T121040
2025-03-29 06:43:47+00:00,0.79,4.888,36.00677,-120.56445,0.6464263749583636,-3.2485671016687734,3.312258334171184,True,True,1.0,True,1.0,ev_20250329T064347
2025-03-29 06:43:58+00:00,0.79,3.847,36.0063,-120.56999,0.25700746402249974,-3.5640802017845177,3.5733346500594716,True,True,0.99992,True,1.0,ev_20250329T064358
2025-03-29 06:46:47+00:00,0.75,3.826,36.00781,-120.56519,0.6811142093108258,-3.377415529555982,3.445410313070277,True,True,1.0,True,1.0,ev_20250329T064647
2025-04-01 13:01:47+00:00,0.76,3.491,36.04095,-120.59191,1.5867067113147515,-7.682968922401299,7.845103546181877,True,True,1.0,True,1.0,ev_20250401T130147
2025-04-02 15:46:47+00:00,1.09,2.02,36.00199,-120.56274,0.37940112336182885,-2.7639545325834503,2.7898727337634623,True,True,1.0,True,1.0,ev_20250402T154647
2025-04-02 15:47:14+00:00,1.08,1.749,36.00276,-120.56288,0.43103390649992224,-2.8334014820660043,2.865999683727549,True,True,1.0,True,1.0,ev_20250402T154714
2025-04-06 06:11:18+00:00,3.17,3.271,35.99478,-120.5568,0.19044264431975888,-1.8191664243635182,1.8291076732404383,True,True,1.0,True,1.0,ev_20250406T061118
2025-04-06 06:12:57+00:00,1.07,2.718,35.99871,-120.55787,0.4313562678666588,-2.1962311763982845,2.238191146888854,True,True,0.9999199999999999,True,1.0,ev_20250406T061257
2025-04-06 06:19:56+00:00,1.77,3.172,35.99799,-120.5582,0.3537522942290078,-2.1606177377155618,2.1893856887728576,True,True,0.99992,True,1.0,ev_20250406T061956
2025-04-06 08:17:10+00:00,1.61,3.526,35.99954,-120.55899,0.425356860979875,-2.3327451002653743,2.371208165048941,True,True,0.9999199999999999,True,1.0,ev_20250406T081710
2025-04-06 08:23:21+00:00,1.86,3.133,35.99934,-120.55943,0.3816385304090728,-2.34501414963508,2.3758660168202947,True,True,1.0,True,1.0,ev_20250406T082321
2025-04-06 12:58:41+00:00,1.14,2.541,36.00104,-120.5606,0.44086020900078715,-2.5531113612448677,2.5908947000597764,True,True,1.0,True,1.0,ev_20250406T125841
2025-04-06 13:51:22+00:00,1.62,3.292,36.00073,-120.561,0.39103820700624103,-2.5541869773783845,2.583946979863941,True,True,1.0,True,1.0,ev_20250406T135122
2025-04-06 14:24:16+00:00,1.18,3.536,36.00072,-120.56104,0.3877070940703262,-2.555945626254914,2.5851837140064307,True,True,1.0,True,1.0,ev_20250406T142416
2025-04-06 14:52:18+00:00,0.81,1.75,36.00144,-120.56096,0.44940556204386173,-2.6074645706017523,2.645909455393238,True,True,1.0,True,1.0,ev_20250406T145218
2025-04-06 22:01:14+00:00,0.53,1.178,36.00719,-120.56694,0.5210292837993926,-3.4400076833475906,3.4792419254870683,True,True,1.0,True,1.0,ev_20250406T220114
2025-04-08 04:09:07+00:00,0.94,1.799,35.99923,-120.55795,0.4671505716129484,-2.2422050037712715,2.290352142246958,True,True,0.9999199999999999,True,0.99975,ev_20250408T040907
2025-04-08 13:11:33+00:00,1.62,2.747,35.99836,-120.55627,0.5056333830687666,-2.066917819095374,2.1278661586123184,True,True,1.0,True,1.0,ev_20250408T131133
2025-04-10 01:01:44+00:00,1.42,5.0,36.02176,-120.57632,1.0697947789799644,-5.182322323590727,5.291590076217127,True,True,1.0,True,1.0,ev_20250410T010144
2025-04-10 20:27:59+00:00,0.6,5.008,36.04648,-120.60903,0.9322839960007645,-9.20696426289679,9.254044758237221,True,True,0.9999199999999999,True,1.0,ev_20250410T202759
2025-04-14 19:06:30+00:00,2.05,4.49,36.03919,-120.59395,1.3185409478114085,-7.674381011343483,7.786826962140922,True,True,1.0,True,1.0,ev_20250414T190630
2025-04-15 04:24:02+00:00,0.9,3.708,36.0344,-120.58899,1.2575010378250115,-6.982210636588636,7.0945453859865095,True,True,0.9999199999999999,True,0.99975,ev_20250415T042402
2025-04-15 04:24:36+00:00,0.33,12.886,35.87747,-120.63095,-13.750418279713855,2.686548539493298,14.010408485199228,True,True,1.0,True,1.0,ev_20250415T042436
2025-04-16 17:26:48+00:00,0.78,4.664,36.00426,-120.55896,0.7983670398198568,-2.7019379577464746,2.8174205681406375,True,True,0.99992,True,1.0,ev_20250416T172648
2025-04-16 18:35:17+00:00,0.22,3.273,35.9281,-120.46087,1.051108101849528,9.52668938526358,9.584499928794799,True,True,1.0,True,1.0,ev_20250416T183517
2025-04-17 04:23:22+00:00,0.64,3.602,35.97675,-120.5291,0.5351963218530931,1.3607399533539541,1.4622066624040533,True,True,1.0,True,1.0,ev_20250417T042322
2025-04-22 00:51:22+00:00,0.42,1.684,36.03633,-120.59635,0.9409857328524001,-7.602211505142,7.660226753715921,True,True,1.0,True,1.0,ev_20250422T005122
2025-04-23 17:44:24+00:00,1.43,4.625,36.0364,-120.59104,1.2843222973759234,-7.269882189038636,7.382456962694613,True,True,1.0,True,1.0,ev_20250423T174424
2025-05-02 20:02:46+00:00,1.17,4.277,36.05327,-120.60792,1.5367559895223435,-9.67019536611625,9.791542135444702,False,False,0.0,False,0.0,ev_20250502T200246
2025-05-04 16:07:44+00:00,0.55,1.665,36.05371,-120.62582,0.4325159932644347,-10.843623781015008,10.852246163289136,True,True,0.99992,True,0.99975,ev_20250504T160744
2025-05-09 22:38:33+00:00,1.04,0.926,36.0588,-120.63183,0.4503397403610716,-11.626184240459025,11.634902916434081,True,True,0.9999199999999999,True,1.0,ev_20250509T223833
2025-05-11 09:34:53+00:00,1.13,0.155,36.05728,-120.63971,-0.1705090667438549,-12.008018510443662,12.00922902975039,True,True,1.0,True,1.0,ev_20250511T093453
2025-05-11 12:13:11+00:00,1.07,0.21,36.01223,-120.5722,0.5826383877397017,-4.170920465648778,4.211418409708983,True,True,1.0,True,1.0,ev_20250511T121311
2025-05-11 14:09:32+00:00,0.82,1.766,36.0029,-120.56214,0.48912145168689736,-2.7973284337182327,2.839768680823986,True,True,0.9999199999999999,True,1.0,ev_20250511T140932
2025-05-13 12:21:16+00:00,0.8,0.367,36.0463,-120.61857,0.3111777233036417,-9.799766182513821,9.8047054421549,True,True,1.0,True,1.0,ev_20250513T122116
2025-05-15 00:07:24+00:00,0.49,5.266,35.95572,-120.49605,0.9844582116060332,5.11689376129296,5.210735047453226,True,True,0.99992,True,1.0,ev_20250515T000724
2025-05-16 10:30:30+00:00,0.7,4.106,36.00836,-120.57136,0.3318090911617335,-3.813206171005856,3.8276152596067856,True,True,0.99992,True,1.0,ev_20250516T103030
2025-05-16 10:49:32+00:00,0.83,3.9,36.00969,-120.57066,0.4809133670118282,-3.873239615135458,3.9029812685721827,True,True,0.99992,True,1.0,ev_20250516T104932
2025-05-19 12:50:43+00:00,1.89,10.051,35.93047,-120.47191,0.5350579628161922,8.637965264009761,8.654520837447457,True,True,1.0,True,1.0,ev_20250519T125043
2025-05-19 14:56:12+00:00,2.0,4.812,36.01102,-120.56726,0.8017971040392688,-3.7614935980888315,3.845999568968908,True,True,0.99992,True,1.0,ev_20250519T145612
2025-05-21 01:33:09+00:00,1.02,3.698,36.03863,-120.59823,1.0022096971555934,-7.902654274639132,7.96595059371729,True,True,1.0,True,1.0,ev_20250521T013309
2025-05-25 13:32:11+00:00,0.9,4.341,36.03514,-120.5905,1.2196129538309548,-7.136461061022953,7.239926258785315,True,True,0.9999199999999999,True,1.0,ev_20250525T133211
2025-05-26 08:02:51+00:00,0.91,4.76,36.02331,-120.57961,0.9823442890851561,-5.513504742786216,5.6003334589133456,True,True,1.0,True,1.0,ev_20250526T080251
2025-05-27 12:14:49+00:00,1.75,2.916,35.97996,-120.54167,-0.012152021327242496,0.3086306469134432,0.30886979107149376,True,True,1.0,True,1.0,ev_20250527T121449
2025-05-27 17:51:44+00:00,0.62,3.259,36.02062,-120.57664,0.9598052803091721,-5.113050919421301,5.20235676215159,True,True,1.0,True,1.0,ev_20250527T175144
2025-05-27 22:36:38+00:00,0.79,2.375,36.03841,-120.60214,0.7361504839027098,-8.134119278572149,8.167362730587474,True,True,1.0,True,1.0,ev_20250527T223638
2025-05-29 10:09:22+00:00,2.57,3.736,36.05031,-120.60573,1.4433635382632528,-9.298138455615419,9.409499298229536,True,True,0.99992,True,1.0,ev_20250529T100922
2025-05-31 09:59:21+00:00,0.75,3.79,35.98872,-120.54688,0.3451164989057586,-0.7115793494162372,0.7908543281367334,True,True,0.99992,True,1.0,ev_20250531T095921
2025-06-02 20:49:39+00:00,1.7,6.664,36.0547,-120.60643,1.743983983572186,-9.687829732646653,9.843552461571424,True,True,1.0,True,1.0,ev_20250602T204939
2025-06-02 21:01:52+00:00,0.67,6.141,36.05206,-120.60261,1.7794548542055972,-9.237228350172616,9.407063684880027,True,True,1.0,True,1.0,ev_20250602T210152
2025-06-02 23:41:13+00:00,1.88,2.453,36.01052,-120.57085,0.5340824411976521,-3.950585057929941,3.9865230908568634,True,True,0.9999199999999999,True,1.0,ev_20250602T234113
2025-06-07 15:09:30+00:00,1.16,4.913,36.02541,-120.58009,1.116914444509756,-5.709152039961959,5.8173804149081,True,True,0.9999199999999999,True,0.99975,ev_20250607T150930
2025-06-18 22:56:24+00:00,3.35,11.08,35.94331,-120.48973,0.4108354455726748,6.494698893723308,6.507680038498332,True,True,0.9999199999999999,True,0.99975,ev_20250618T225624
2025-06-18 23:06:16+00:00,2.38,11.001,35.94512,-120.4904,0.5105166878225869,6.309764141111785,6.330383148357253,True,True,0.99992,True,1.0,ev_20250618T230616
2025-06-19 00:47:39+00:00,0.72,11.542,35.95337,-120.48849,1.280676175849833,5.782640779637359,5.92275829776248,True,True,1.0,True,1.0,ev_20250619T004739
2025-06-19 06:04:48+00:00,0.86,10.835,35.944,-120.4893,0.49244292538579426,6.467806353395325,6.486525962314762,True,True,1.0,True,1.0,ev_20250619T060448
2025-06-21 12:22:02+00:00,2.28,10.991,35.93904,-120.48583,0.32324025712751503,7.078545858898997,7.085922363416354,True,True,1.0,True,1.0,ev_20250621T122202
2025-06-21 16:21:59+00:00,2.41,8.028,36.05394,-120.60452,1.805748412569426,-9.506558035089265,9.67653724242393,True,True,1.0,True,1.0,ev_20250621T162159
2025-06-26 21:32:59+00:00,1.53,4.198,36.03069,-120.58456,1.2476545150694145,-6.408672993083551,6.528991600641831,True,True,1.0,True,1.0,ev_20250626T213259
2025-06-27 13:42:34+00:00,0.94,4.573,36.03481,-120.59715,0.7705808461659993,-7.533601854708108,7.572909067573661,True,True,0.9999199999999999,True,1.0,ev_20250627T134234
2025-06-30 04:12:15+00:00,1.08,10.938,35.94037,-120.48685,0.3629146540069925,6.909082535797662,6.918607412807671,True,True,0.9999199999999999,True,1.0,ev_20250630T041215
2025-07-01 11:26:54+00:00,1.86,5.004,35.99345,-120.54749,0.6781948152755304,-1.1222765334280498,1.3112790797347036,True,True,1.0,True,1.0,ev_20250701T112654
2025-07-03 07:30:29+00:00,0.67,4.559,35.99858,-120.56574,-0.07957006684271373,-2.68671547832672,2.6878934980794407,True,True,0.9999199999999999,True,0.99975,ev_20250703T073029
2025-07-08 10:43:07+00:00,2.25,8.206,36.03485,-120.58956,1.2566169262594258,-7.053855630854455,7.164912097178778,True,True,1.0,True,1.0,ev_20250708T104307
2025-07-08 23:34:15+00:00,2.83,10.599,35.93142,-120.47368,0.49713902556147893,8.450662241054307,8.465272560474189,True,True,0.99992,True,1.0,ev_20250708T233415
2025-07-11 02:16:10+00:00,3.15,10.547,35.94125,-120.48597,0.48809045258632766,6.895881497097532,6.913133436576936,True,True,0.99992,True,1.0,ev_20250711T021610
2025-07-12 05:05:05+00:00,2.22,4.509,36.03866,-120.59333,1.316316304270225,-7.593265059704888,7.706514314514876,True,True,1.0,True,1.0,ev_20250712T050505
2025-07-13 11:53:35+00:00,1.57,4.052,35.9891,-120.54926,0.22357290211969089,-0.8928765804823781,0.9204419756487235,True,True,1.0,True,1.0,ev_20250713T115335
2025-07-13 20:15:05+00:00,1.04,4.64,36.03657,-120.59647,0.9522206588536091,-7.628715716580544,7.687914389972784,True,True,1.0,True,1.0,ev_20250713T201505
2025-07-25 12:41:22+00:00,1.53,3.859,36.02023,-120.57943,0.7516367879228718,-5.2598933134670265,5.313326220929235,False,False,0.0,False,0.0,ev_20250725T124122
2025-07-26 10:21:07+00:00,1.0,4.896,36.02194,-120.57772,0.9948761237986137,-5.2855453318521715,5.378361084639896,True,True,0.99992,True,0.99975,ev_20250726T102107
2025-07-27 13:00:10+00:00,0.84,4.885,35.98859,-120.55298,-0.05319885569797145,-1.089452671240148,1.0907507694793839,True,True,0.9999199999999999,True,0.9997499999999999,ev_20250727T130010
2025-07-29 16:12:51+00:00,0.86,3.82,36.04587,-120.59739,1.6248841859092638,-8.418443765327849,8.573823187330454,True,True,1.0,True,1.0,ev_20250729T161251
2025-07-30 12:59:30+00:00,0.76,6.993,35.97163,-120.5276,0.22807855647851472,1.8587237867015347,1.8726649308339747,True,True,1.0,True,1.0,ev_20250730T125930
2025-07-31 00:46:00+00:00,1.29,4.237,35.99481,-120.55813,0.10818405027421862,-1.9061424105894464,1.9092099617856282,True,True,0.9999199999999999,True,1.0,ev_20250731T004600
2025-07-31 01:51:00+00:00,1.27,4.153,35.99403,-120.54867,0.6487222862788341,-1.2429519779047986,1.4020592798067735,True,True,0.9999199999999999,True,1.0,ev_20250731T015100
2025-08-06 00:44:23+00:00,0.93,3.204,36.04023,-120.60346,0.7952636434550713,-8.361194577940608,8.398929636137265,True,True,1.0,True,1.0,ev_20250806T004423
2025-08-07 09:05:09+00:00,0.81,2.945,36.00135,-120.57095,-0.19325453257936887,-3.2359724886849364,3.2417380001919116,True,True,0.9999199999999999,True,0.99975,ev_20250807T090509
2025-08-08 14:31:40+00:00,0.8,5.836,36.04544,-120.492,8.296201176542157,-1.6795108201146087,8.464497064595244,True,True,1.0,True,1.0,ev_20250808T143140
2025-08-11 07:02:49+00:00,0.88,0.502,36.03068,-120.60118,0.1894702664635597,-7.465284777628903,7.467688785224756,True,True,1.0,True,1.0,ev_20250811T070249
2025-08-19 16:56:31+00:00,1.04,4.539,36.07516,-120.62505,2.167972655063645,-12.48110252792059,12.667992174988486,False,False,0.0,False,0.0,ev_20250819T165631
2025-08-30 23:32:08+00:00,1.61,4.604,36.03816,-120.59264,1.3209038984034365,-7.510054262571169,7.625332919655428,False,False,0.0,False,0.0,ev_20250830T233208
2025-09-01 11:13:35+00:00,1.71,3.13,35.9992,-120.56042,0.30764547955888677,-2.3969927036460623,2.4166546634605197,False,False,0.0,False,0.0,ev_20250901T111335
2025-09-02 07:27:26+00:00,0.81,2.398,36.01709,-120.58509,0.14465928225929758,-5.373117104290586,5.37506406700086,False,False,0.0,False,0.0,ev_20250902T072726
2025-09-03 04:29:51+00:00,0.9,4.324,35.98985,-120.55032,0.21510096035236137,-1.0192833267493515,1.0417326544434198,False,False,0.0,False,0.0,ev_20250903T042951
2025-09-03 09:50:05+00:00,0.99,5.014,35.92284,-120.47162,-0.04638668950439229,9.256310689471022,9.256426918902276,False,False,0.0,False,0.0,ev_20250903T095005
2025-09-07 21:54:55+00:00,1.5,7.339,35.97422,-120.52616,0.523328364876868,1.7467054035584206,1.8234177646126193,False,False,0.0,False,0.0,ev_20250907T215455
2025-09-08 22:23:56+00:00,0.31,3.245,35.92322,-120.46834,0.19217036195401072,9.435114106649351,9.437070925531245,False,False,0.0,False,0.0,ev_20250908T222356
2025-09-12 18:55:08+00:00,1.0,4.365,36.03859,-120.59413,1.2599150619329866,-7.638659053621965,7.741866577303332,False,False,0.0,False,0.0,ev_20250912T185508
2025-09-13 23:07:20+00:00,0.7,6.945,36.04575,-120.57523,3.0253134236495507,-6.999144958867129,7.624995178132856,False,False,0.0,False,0.0,ev_20250913T230720
2025-09-14 02:00:41+00:00,0.81,6.54,36.00446,-120.56335,0.5347910009513246,-2.996963277814987,3.0443045680861287,False,False,0.0,False,0.0,ev_20250914T020041
2025-09-17 19:21:18+00:00,1.72,4.454,36.0487,-120.60352,1.4573848515060548,-9.030950428711161,9.147788598958638,False,False,0.0,False,0.0,ev_20250917T192118
2025-09-20 21:43:31+00:00,0.87,4.412,36.02141,-120.57999,0.8087838347754097,-5.388297025695597,5.448658195236148,False,False,0.0,False,0.0,ev_20250920T214331
2025-09-23 09:07:28+00:00,1.71,3.021,35.99955,-120.56073,0.315440773583924,-2.44423365172071,2.4645042150183434,False,False,0.0,False,0.0,ev_20250923T090728
2025-09-23 21:25:04+00:00,0.93,5.95,36.03385,-120.57142,2.3320972142751444,-5.821128936838838,6.270902607769662,False,False,0.0,False,0.0,ev_20250923T212504
2025-09-26 14:28:19+00:00,1.4,2.056,36.06254,-120.63236,0.7106708475721266,-11.953954691689042,11.97506099460639,False,False,0.0,False,0.0,ev_20250926T142819
2025-09-28 22:51:50+00:00,1.73,8.082,35.9677,-120.51907,0.4617852219611689,2.710408827764738,2.7494656944298734,False,False,0.0,False,0.0,ev_20250928T225150
2025-10-04 06:25:26+00:00,1.55,4.691,36.0152,-120.57227,0.8116957590633465,-4.408884920145557,4.482980732098714,False,False,0.0,False,0.0,ev_20251004T062526
2025-10-04 18:29:36+00:00,1.21,11.221,35.96776,-120.51787,0.5428490413303799,2.78203786277429,2.834505204014107,False,False,0.0,False,0.0,ev_20251004T182936
2025-10-11 10:45:35+00:00,1.15,4.13,35.92847,-120.47526,0.16467778091080199,8.582077894105286,8.583657714052693,False,False,0.0,False,0.0,ev_20251011T104535
2025-10-14 23:57:23+00:00,1.68,0.117,36.03192,-120.60664,-0.06041320552851204,-7.910153793061743,7.9103844903576785,False,False,0.0,False,0.0,ev_20251014T235723
2025-11-03 14:29:23+00:00,1.71,4.805,36.01967,-120.5753,0.9703667478204134,-4.953105366209318,5.04726305972327,False,False,0.0,False,0.0,ev_20251103T142923
2025-11-06 19:35:56+00:00,2.13,6.001,35.92688,-120.47625,-0.023318914290008763,8.644102984444926,8.644134437724425,False,False,0.0,False,0.0,ev_20251106T193556
2025-11-06 19:37:13+00:00,1.08,5.772,35.92795,-120.47451,0.1715102323453186,8.670678476659077,8.67237458862324,False,False,0.0,False,0.0,ev_20251106T193713
2025-11-12 14:46:28+00:00,0.93,1.635,35.99624,-120.56358,-0.1261247929213325,-2.3653136143652427,2.3686738816669166,False,False,0.0,False,0.0,ev_20251112T144628
2025-11-20 12:58:47+00:00,0.66,4.132,35.9258,-120.47359,0.06100260673993052,8.898250623954308,8.898459725409353,False,False,0.0,False,0.0,ev_20251120T125847
2025-11-21 02:27:23+00:00,1.82,11.126,35.96934,-120.51772,0.6766170054699254,2.667356505432768,2.75183598696681,False,False,0.0,False,0.0,ev_20251121T022723
2025-11-21 03:31:57+00:00,0.66,4.689,35.93169,-120.47719,0.29505399084263084,8.206120676715319,8.211423349111094,False,False,0.0,False,0.0,ev_20251121T033157
2025-11-21 05:00:16+00:00,0.44,10.54,35.97278,-120.5179,0.9356288597117445,2.385440723034044,2.5623678124411966,False,False,0.0,False,0.0,ev_20251121T050016
2025-11-21 22:28:10+00:00,1.55,5.507,35.9266,-120.47263,0.18497831089193717,8.896429203306397,8.898352069059941,False,False,0.0,False,0.0,ev_20251121T222810
2025-11-26 17:14:38+00:00,1.35,4.396,36.04185,-120.59921,1.1930268286112242,-8.218170570504178,8.304314573743405,False,False,0.0,False,0.0,ev_20251126T171438
2025-11-27 23:00:12+00:00,0.83,2.266,36.01271,-120.5636,1.1675269200380456,-3.6615102082299384,3.843146642269271,False,False,0.0,False,0.0,ev_20251127T230012
2025-12-07 10:24:52+00:00,0.68,0.01,36.04311,-120.63659,-1.0860991425631576,-10.695427013239215,10.750431170097482,False,False,0.0,False,0.0,ev_20251207T102452
2025-12-07 18:51:19+00:00,2.41,4.107,36.01503,-120.57304,0.7493408571067366,-4.4445079330825745,4.507234461103993,False,False,0.0,False,0.0,ev_20251207T185119
2025-12-07 19:10:30+00:00,2.52,4.281,36.01424,-120.57278,0.7037702526282708,-4.365853876820507,4.42221354552594,False,False,0.0,False,0.0,ev_20251207T191030
2025-12-07 19:43:50+00:00,2.18,4.283,36.01339,-120.57214,0.6776586245786358,-4.258306059769949,4.311889575364758,False,False,0.0,False,0.0,ev_20251207T194350
2025-12-11 03:58:24+00:00,2.03,10.297,35.94467,-120.48931,0.5444842511690626,6.4144925871584935,6.437559960923269,False,False,0.0,False,0.0,ev_20251211T035824
2025-12-11 19:04:56+00:00,0.83,2.998,35.98596,-120.40171,9.364125487882673,8.741429720121737,12.810130354709177,False,False,0.0,False,0.0,ev_20251211T190456
2025-12-15 18:14:15+00:00,0.77,0.334,36.03744,-120.60643,0.3869474997898821,-8.33079324886435,8.339774848454692,False,False,0.0,False,0.0,ev_20251215T181415
2025-12-23 22:22:11+00:00,1.26,4.951,36.01212,-120.56783,0.8520180744246937,-3.8842436743038524,3.9765919730990578,False,False,0.0,False,0.0,ev_20251223T222211
2025-12-28 21:23:08+00:00,1.4,3.098,36.0104,-120.57231,0.4317595037562514,-4.034038426650906,4.057078049135852,False,False,0.0,False,0.0,ev_20251228T212308
2026-01-05 07:13:36+00:00,1.71,0.625,36.03317,-120.60177,0.3477050485656581,-7.698593546467724,7.70644155200781,True,True,0.99992,True,1.0,ev_20260105T071336
2026-01-06 05:10:34+00:00,1.55,3.059,36.08588,-120.64734,1.5926785061796043,-14.742078149128455,14.827862050176254,True,True,0.99992,True,1.0,ev_20260106T051034
2026-01-06 13:06:43+00:00,1.69,3.051,35.98474,-120.54255,0.30767950907408365,-0.12317564336708928,0.33141955196241135,True,True,0.99992,True,0.9997499999999999,ev_20260106T130643
2026-01-07 05:33:46+00:00,1.08,0.189,36.03142,-120.60433,0.04724206531077124,-7.723875319221952,7.724019792803539,True,True,0.99992,True,0.9997499999999999,ev_20260107T053346
2026-01-13 15:31:49+00:00,1.13,4.631,36.02558,-120.58472,0.8357104241127922,-6.017087949378515,6.074846442794001,True,True,0.99992,True,0.99975,ev_20260113T153149
2026-01-15 04:06:00+00:00,1.92,2.031,36.06809,-120.63032,1.276818550445583,-12.260524542116972,12.32682958666236,True,True,1.0,True,1.0,ev_20260115T040600
2026-01-15 06:11:10+00:00,1.95,0.633,36.06255,-120.64014,0.2164777433236038,-12.449720259998067,12.451602192712421,True,True,1.0,True,1.0,ev_20260115T061110
2026-01-15 13:14:25+00:00,0.7,1.927,36.06715,-120.63047,1.193369436226452,-12.196162034695863,12.254407329115358,True,True,1.0,True,1.0,ev_20260115T131425
2026-01-16 12:46:33+00:00,0.91,0.281,36.0588,-120.63786,0.06669894373291374,-12.009825037087182,12.010010248561043,True,True,0.9999199999999999,True,1.0,ev_20260116T124633
2026-01-17 02:39:50+00:00,0.91,3.177,36.01932,-120.58755,0.16347884921083056,-5.704957022719217,5.707298832653903,True,True,0.9999199999999999,True,0.99975,ev_20260117T023950
2026-01-21 09:45:34+00:00,2.01,2.024,36.06477,-120.62853,1.1296729370432725,-11.885612087599176,11.93917650600625,True,True,0.9999199999999999,True,1.0,ev_20260121T094534
2026-01-24 22:58:02+00:00,0.6,11.273,35.8868,-120.43716,-0.6875520248358988,14.282305826389024,14.298845670380592,True,True,1.0,True,1.0,ev_20260124T225802
2026-01-26 02:46:29+00:00,0.78,5.065,35.99136,-120.55266,0.184946463862933,-1.2868798962996872,1.3001019429243605,True,True,0.99992,True,1.0,ev_20260126T024629
2026-01-28 21:52:23+00:00,1.11,4.562,36.02331,-120.58035,0.9352639923186872,-5.560585039552684,5.6386899823828776,False,False,0.0,False,0.0,ev_20260128T215223
2026-01-29 04:02:43+00:00,0.67,2.371,36.0066,-120.56905,0.34039912622069,-3.527862461385739,3.5442467622312153,False,False,0.0,False,0.0,ev_20260129T040243
2026-01-29 04:03:05+00:00,0.46,1.311,36.00947,-120.56093,1.0826585428142057,-3.236900230013215,3.413161674955961,False,False,0.0,False,0.0,ev_20260129T040305
2026-02-03 22:11:01+00:00,1.99,6.16,35.90478,-120.44725,0.08414695648828108,12.226714427828224,12.227003983394667,False,False,0.0,False,0.0,ev_20260203T221101
2026-02-03 22:16:19+00:00,2.79,5.929,35.90597,-120.44948,0.03583145753143402,11.991275705730885,11.991329240088463,False,False,0.0,False,0.0,ev_20260203T221619
2026-02-05 19:12:31+00:00,0.42,4.426,35.93197,-120.48447,-0.14609983726815035,7.720937854925014,7.722320021992345,False,False,0.0,False,0.0,ev_20260205T191231
2026-02-06 10:21:46+00:00,0.83,9.452,36.05656,-120.60841,1.764251536289505,-9.960040495089926,10.115087253559954,False,False,0.0,False,0.0,ev_20260206T102146
2026-02-08 01:38:51+00:00,1.84,6.913,36.05507,-120.6071,1.7304478135017236,-9.759547072937803,9.911771219320075,False,False,0.0,False,0.0,ev_20260208T013851
2026-02-10 15:00:42+00:00,0.83,4.336,35.92749,-120.47494,0.10798608922147945,8.679487680295972,8.680159410280142,False,False,0.0,False,0.0,ev_20260210T150042
2026-02-13 16:13:13+00:00,1.29,5.063,36.01326,-120.569,0.8672107593348621,-4.048311892233903,4.140155030661122,False,False,0.0,False,0.0,ev_20260213T161313
2026-02-15 23:57:12+00:00,0.91,3.169,36.06734,-120.62942,1.2751109685880238,-12.144297319474887,12.21105504721105,False,False,0.0,False,0.0,ev_20260215T235712
2026-02-16 22:21:20+00:00,0.55,9.607,35.97168,-120.50788,1.4866360034441692,3.1094189133669152,3.4465305142331673,False,False,0.0,False,0.0,ev_20260216T222120
2026-02-19 08:27:47+00:00,1.74,3.407,36.08219,-120.64028,1.7517303670736109,-14.002787050092534,14.11193127991938,False,False,0.0,False,0.0,ev_20260219T082747
2026-02-23 00:17:08+00:00,1.34,4.576,35.9999,-120.55703,0.5783603784688234,-2.2363502889354954,2.309927129197905,False,False,0.0,False,0.0,ev_20260223T001708
2026-02-23 03:37:34+00:00,1.66,4.617,35.99987,-120.55614,0.6326252825446688,-2.1773679926803795,2.2674095624001644,False,False,0.0,False,0.0,ev_20260223T033734
2026-02-24 09:01:53+00:00,0.67,4.378,35.9343,-120.48006,0.31766534564429083,7.818318911856743,7.824769765259556,False,False,0.0,False,0.0,ev_20260224T090153
2026-03-01 00:28:08+00:00,0.64,3.332,35.97097,-120.52174,0.5490122952752022,2.28344015345782,2.3485130263183165,False,False,0.0,False,0.0,ev_20260301T002808
2026-03-01 16:47:57+00:00,0.78,2.56,36.00923,-120.57269,0.3155939876369429,-3.966225647750726,3.978761799091302,False,False,0.0,False,0.0,ev_20260301T164757
2026-03-08 05:49:12+00:00,1.01,4.435,36.00655,-120.56441,0.6316741512040944,-3.22872511610206,3.2899358821484155,False,False,0.0,False,0.0,ev_20260308T054912
2026-03-12 20:34:06+00:00,0.38,2.064,36.04327,-120.60955,0.6468200625883247,-8.987667233047937,9.01091218941625,False,False,0.0,False,0.0,ev_20260312T203406
2026-03-15 22:18:58+00:00,1.62,10.914,35.9588,-120.50422,0.706825751730187,4.354942370936759,4.411929928896109,False,False,0.0,False,0.0,ev_20260315T221858
2026-03-15 23:23:44+00:00,1.67,3.204,36.0479,-120.60627,1.2195257267972082,-9.14301242862009,9.223986083479403,False,False,0.0,False,0.0,ev_20260315T232344
