trial_id,estimated_dvv,estimated_dvv_se,n_channels,nuisance_intercept_s,residual_scale_s,median_channel_correlation
N5ec9d3efcbe548e8,-0.003115102055,0.00189018533,71,0.0005021856066,0.0005329472844,0.9723305106
N07c7570f9707a36a,0.001534323148,0.002168816241,71,0.0001758176817,0.0005100539873,0.9807227254
N474a572ecebc38a4,0.003610424556,0.00196546277,71,2.841191696e-05,0.0005623792464,0.9819754958
N1c250fd88cf31bfe,-0.006084171855,0.001808499042,71,-0.0001400291853,0.0004067050498,0.9854136705
N551b554f3f2e513e,-0.003110985432,0.001844534507,70,-3.147123644e-05,0.0004548908342,0.9369394481
N5d95f0ad2a6ebe87,0.001687777061,0.001899032386,71,0.0005024016077,0.0005416506104,0.9689756632
N2d52d52ee38aad18,0.0118128536,0.002167604841,71,0.0001793241968,0.0005098469142,0.9815992713
N6e17a823e73b8aff,0.007767411437,0.001596376206,70,0.0006830040486,0.0003500129865,0.9808526933
N4b49b3bd9e2bf758,-0.001432397769,0.001526960322,70,-7.923007867e-05,0.0003083600752,0.9640167356
N5d27731bea585bed,0.001521422358,0.001669565343,71,-0.0002472147194,0.0004284703064,0.9743120074
N0fef5994ba6a3474,0.0008327337583,0.001840204669,71,0.0001314102391,0.0004678798719,0.9814041853
N42a35ac5e4de8588,-0.00278212482,0.001922112581,71,0.0004463546524,0.0004778182965,0.9818769693
N1d29e656fe3b6728,0.0005099561775,0.002135887473,69,-0.0003717312599,0.0004538008612,0.9841257334
N23ecbd56f9799e9e,-0.0006465795504,0.001746639897,71,-2.841237469e-05,0.0004568983508,0.9782701135
N355a364b8410201e,-0.001551541601,0.001572008437,71,0.0002160087974,0.000353376259,0.9865830541
N035867020f1ff4fc,0.002935268258,0.00163159312,70,0.0006819907208,0.000352039472,0.9805495739
N11a63b2535cff99e,0.005153319112,0.002146575984,71,4.585532835e-05,0.0005768490906,0.9785258174
N4ba58d48a4d8ec69,0.00147971389,0.002223075057,71,1.603837749e-05,0.0005461627054,0.9827411771
N6efe5232be1ad319,-0.001380005148,0.001943561559,71,0.0002936203052,0.0004961176967,0.9794873595
N3a1edb982bebefe9,0.001724886521,0.001507393946,71,7.537611476e-05,0.0003679304904,0.9822667241
N76d6eb8d5433ea63,0.001970511537,0.002168780075,71,0.0001970182769,0.0005910965388,0.9795477986
N6286a17c40a04e07,0.002656634588,0.002270812196,71,-0.0001906954916,0.0005315268104,0.9819726348
N6a173f766377008d,0.01190630495,0.001508515212,71,7.840157481e-05,0.0003710128319,0.9804410338
N1ef3a2eeb29ce723,0.0008938484813,0.00185292804,70,0.0001816221136,0.0004743920223,0.9838674664
N3699ad197242b888,-0.002022598428,0.001609377318,71,-0.0003717069131,0.0003642869911,0.9850553274
N46709b8127ab1cb1,0.01197187411,0.001894533803,71,0.000504511345,0.0005393246252,0.9685616493
N10092ddced238946,-0.005219853735,0.001735132342,70,-0.0001341059907,0.0004047899812,0.983042568
N7bce1e2e9097e2b3,1.605784323e-05,0.001733929054,70,-0.0001313652355,0.0004032332212,0.9842342436
N74d64feb95d43763,0.002815769832,0.00192894285,71,0.0003884634359,0.0004924229755,0.9856134653
N65c95e63bd821a92,-0.004167364654,0.002132210252,71,-2.717633362e-05,0.0005463374523,0.9807119966
N28465438151316a4,0.001278813796,0.001938691619,71,0.0006375366575,0.0004701228803,0.9803131223
N6d4643810d77fddb,-0.001366600048,0.001576884041,70,0.0001280125383,0.000327671488,0.9889411926
N7a9213e3385d8db2,-0.001906565631,0.001519222605,71,-0.0004055428261,0.0003543758113,0.9813943505
N33007d5124a42c23,-8.293011775e-05,0.001733880954,70,-0.0001313816335,0.0004032892344,0.9843176305
N49df6e36811d5a90,0.00188571642,0.001899307265,71,0.0005023973494,0.0005417323904,0.9689538479
N6ffc607926b75019,0.00410684238,0.001982762683,71,-7.658519333e-05,0.0004711326677,0.9794288278
N0fbd1120cc801bb4,0.00207847558,0.001928399921,71,0.0004483866071,0.0004811637115,0.9820085764
N396281f687098c72,-0.0008591825127,0.001635333133,71,9.689989148e-05,0.0003840373567,0.9847908616
N1ee36cac0e097897,0.002782396764,0.001928685974,71,0.0004486650584,0.0004807219307,0.9822930098
N5fa89fcd17dd9a22,0.001816583818,0.001735555099,70,-0.0001307599953,0.000402969033,0.9834484458
N644fdd159d3fcc9d,-0.0006612541944,0.001635179887,71,9.697492333e-05,0.0003840792707,0.9847769141
N43b45430e62fa609,-0.00100921592,0.001838458419,70,-3.047328261e-05,0.0004525212363,0.9346944988
N3a83c5cc52f0d596,-0.00338126515,0.001519993794,71,-0.0004052521416,0.0003560548148,0.9822909236
N46bbb81093b45cf4,0.00115570647,0.001561072896,71,6.117315261e-05,0.0003339262074,0.983782649
N77b01367e05c7583,-0.0003002184997,0.00212740439,69,-0.0003723682548,0.000448324453,0.9841612577
N65d07480ef88dc62,0.001332876628,0.00150722047,71,7.537394346e-05,0.0003678945539,0.9822478294
N7a786cb0fe64f50a,-0.0002840036095,0.001917404893,70,0.0002618858971,0.0005905409539,0.9796407819
N59fe51a6954a5d72,-0.004880084163,0.002160979986,71,4.324542839e-05,0.000586940698,0.9776865244
N1bfd7c1bdfa82009,0.002084408365,0.001899641788,71,0.0005024096943,0.0005418255426,0.9689347744
N79362df63943554d,-0.0006018777421,0.001831683742,71,-1.639213195e-05,0.0004101242546,0.9727026224
N4d082198fcb55ca8,-0.002396311903,0.00151958715,71,-0.0004053764703,0.0003550607667,0.981505394
N28969676a4b44262,-9.841011456e-05,0.002164987822,71,0.0001980636266,0.000586286583,0.9775293469
N4237057793350451,0.0004878229255,0.00216551676,71,0.0001976810115,0.0005870574952,0.9763109684
N1f104da915f2c699,0.002314397662,0.001507390866,71,7.544084688e-05,0.0003680216017,0.982093513
N04e2f9c52a24b4d2,0.006864494756,0.001508216331,71,7.80878648e-05,0.0003713029485,0.9829230905
N0c8a666e1705a04b,-0.004649498268,0.001996322262,71,-0.0002767181994,0.000436434705,0.9816496968
N07a3fa130fce323b,0.008546318484,0.002022928179,70,-9.139512096e-05,0.0005328466734,0.9824884236
N7d87bbab4948221e,0.01089306716,0.002119807219,71,-2.551271323e-05,0.0005485798271,0.9843043685
N63d2e34dbb940095,0.001776087582,0.002223268821,71,1.607531616e-05,0.0005463834422,0.9832708836
N1f51d19f0bf8186b,-0.0001127390379,0.001894050002,71,0.0005022468482,0.000536215414,0.9712048769
N37bfc4c3d4481620,-0.001501056341,0.002023495181,70,-9.528544804e-05,0.0005329032207,0.9833292067
N23ab1280f2b1ecb3,0.004423670887,0.001749093721,71,-2.535110108e-05,0.0004586216176,0.9777089357
N3fc038cf03444ea9,-0.0006915481152,0.001942689435,71,0.0002936264554,0.0004957462259,0.980427444
N17999433be979249,0.001517578342,0.001915094259,70,0.0002621987476,0.0005884411472,0.9805144072
N4e58519149d2dc0b,-0.002926990654,0.001532450787,70,-7.964914338e-05,0.0003109312338,0.9626430571
N502f780e0406b587,-0.001928015422,0.001527574717,70,-7.93237324e-05,0.0003085350054,0.9636509418
N18bc1de256bf6b5d,-0.003106642262,0.001609885931,71,-0.0003717699881,0.0003643748631,0.9836657047
N1438af1fc6bd8153,-0.0007453354543,0.001746672891,71,-2.842617285e-05,0.0004568773477,0.9785522223
N2f46ea5fab21614f,0.009042871479,0.001802431045,70,-0.0001839803321,0.0004968884683,0.9874975085
N550ab66bbe3ef32b,-0.0002297170757,0.001942498195,71,0.0006369151851,0.0004736717584,0.9798486829
N66879fa60b0780d9,0.002553015625,0.001729826338,70,0.0001361084089,0.0003600074987,0.9876817465
N3ee7023484690e56,-0.0004329250376,0.001979203257,71,-6.822689356e-05,0.0005016175996,0.9804115891
N5022fe64ead2a982,-0.001481956698,0.001864051349,70,-0.0001840500637,0.0004962885613,0.9837597311
N7b5ea3bd24916926,5.68458611e-05,0.001526018416,70,-7.899766334e-05,0.0003087580166,0.9635649621
N452d668facefe7c6,0.005803423701,0.001772963311,69,-0.0002115522677,0.0004022044944,0.9841964841
N0b16396ecd09b4cc,0.00173918476,0.001637390682,70,0.0006818624345,0.0003522874572,0.9807964861
N74b36b4394988130,-0.0005820143883,0.001917685586,70,0.000261861676,0.0005904939273,0.9799833894
N056735bbc1a125d1,0.002179019229,0.001928442212,71,0.0004484280292,0.0004811203734,0.9820882678
N711824783bb2bf2c,-0.01102773176,0.001878429346,70,-0.0001859102555,0.0005004760411,0.9855076671
N05ebbb8e5041addd,-0.0009488386296,0.001963768825,71,2.514759181e-05,0.0005581194364,0.9811364412
N1e28208e638b387e,0.006964467849,0.001898296568,71,0.000505329685,0.0005391969867,0.9715902209
N0ca6eb41a4908f1e,0.000152843841,0.002154086472,71,4.448535731e-05,0.0005801769113,0.9794774652
N0a2b301b38fdb807,-0.005020335294,0.001806015985,71,4.180412157e-05,0.0004330793424,0.9805719852
N6541b3c4ccc49ffe,0.01356038415,0.002028792245,70,-9.102446959e-05,0.0005397262243,0.9821401238
N07f5e1b2602d7ecc,0.0003136788977,0.001734101233,70,-0.0001313025465,0.0004030946549,0.9842279255
N6039615ec6675107,0.0004874130656,0.001711057697,70,0.0001359322704,0.0003564454498,0.9892897606
N2d5885c4853bffe7,-0.002934012141,0.002043799884,71,-9.499471732e-05,0.0005744778425,0.9797400832
N28203508615d4ca7,0.005533853365,0.002027420174,70,-9.191546646e-05,0.0005342251875,0.9831753671
N4c8cbae7a0beb3aa,-0.0106639143,0.00174430859,71,-2.967621208e-05,0.0004578733156,0.9789986014
N7f0ef2c5074381db,-0.006490215668,0.001968014675,71,-8.058940262e-05,0.0004610601278,0.9806024432
N789473be43e35c83,-0.005691705997,0.001641831806,71,9.474895132e-05,0.0003898110963,0.9855434895
N5ec59de555227ae5,0.001101313298,0.001715479012,71,0.0004995572121,0.0004294919256,0.9777464271
N2e02b897656ecfd2,-0.0002017870916,0.001855973462,70,0.0001813670979,0.0004753158032,0.9838830829
N2d3cf3564e0718e8,-0.001123228411,0.001979258608,71,-6.831716052e-05,0.0005020579944,0.9797228575
N3e07c4b0543c027c,-0.002127033283,0.001528536509,70,-7.937833955e-05,0.0003089992079,0.9634842873
N60e5227ba8f03f76,0.00045693948,0.002035452485,71,0.0001252052084,0.0005849506541,0.9815835953
N1ed18f9fe1c5b7ea,-0.001156507518,0.00163570194,71,9.678811038e-05,0.0003840504192,0.9849019647
N4565974daaf44bd7,-0.0008156849645,0.001563345803,71,6.107357659e-05,0.0003338245047,0.9821215868
N24a208443d71d2cb,-0.008246359249,0.001506173905,71,7.237984239e-05,0.0003693562428,0.9799162745
N053dfce910a089d8,-0.001084019363,0.001943188556,71,0.0002936549889,0.0004959047885,0.9799225926
N5861f06d1a1405b4,0.004357955544,0.001636474406,71,9.930208015e-05,0.0003861373305,0.9861741662
N32589c1a98903ed5,-0.003167954331,0.001945144774,71,0.0002933529989,0.0004972707837,0.9780141115
N50621ac49b7c02b2,0.005847463096,0.001861290813,70,0.0001844766247,0.0004778708574,0.9841947258
N111f84e36f45da82,-0.001184958076,0.00186282408,70,-0.0001839605592,0.0004960678202,0.9837024808
N4d5800247ae73488,-0.002164129172,0.002275873725,71,-0.0001917288075,0.0005274500115,0.984837532
N0743aeb7649d603b,0.00135139227,0.001561127737,71,6.11678268e-05,0.0003339667477,0.9830760956
N7bc978495f58f63a,-0.01002468744,0.002171641113,71,0.0001976025947,0.000599321384,0.9769319892
N15836a31dd500363,-0.01000006167,0.00180838823,71,4.389819162e-05,0.0004338049205,0.9801846147
N12c0e654e45fb468,-0.004238738798,0.001768066435,69,-0.0002133578716,0.0003968759824,0.9859442115
N52479309ede13320,0.0006545577691,0.002035571828,71,0.0001252362742,0.0005851657757,0.9815835953
N176004b7c65cda3f,0.0007737068446,0.001940353693,71,0.0006373064042,0.0004716193069,0.9803978205
N3281051d51941799,0.009304566926,0.002254269687,71,0.0006223702545,0.0005927705948,0.9711181521
N1d86d92aefc5f8c3,-0.002209187965,0.001831130945,71,0.0001284674616,0.000459633634,0.9836295843
N7c1a3f2bccbf4953,0.0004721711988,0.0019411946,71,0.0006371916694,0.0004724298029,0.9797798395
N5f63ace8d6460230,0.003294125856,0.001565418516,71,0.0002187125042,0.0003469967602,0.9874569774
N64568d2601a4b460,-0.0003793773099,0.001733826753,70,-0.0001314307189,0.0004033998376,0.9845471978
N627a829418ab38eb,0.001822753803,0.001507404983,71,7.537499514e-05,0.0003679433543,0.982260704
N08cfb2f70fabb3c5,-0.0004252044405,0.001817456321,71,4.472445474e-05,0.0004441706283,0.9808503389
N704e48f2f668c025,0.002379968766,0.001928525062,71,0.0004485047617,0.0004810107658,0.9822338223
N2e34c7c16a2486ba,0.007919349897,0.002245328098,71,-0.0001867965066,0.0005201292592,0.9847831726
N70f17ad179d11291,0.002914386945,0.001928876497,71,0.0003884510886,0.0004923841091,0.9854758382
N22de77278c859fee,-0.004894536822,0.001704806303,71,0.0004997847182,0.0004219190575,0.9762006402
N18563cbb22fd5e61,-0.0004823948868,0.001917511438,70,0.0002618848897,0.0005904646514,0.9798670709
N0bcf9d9a39ed5795,0.003966467141,0.001846014117,70,-2.644928236e-05,0.000453454992,0.9363945127
N7fe781c422bee9eb,-0.001728848375,0.001527254817,70,-7.925874773e-05,0.0003083613032,0.9638100863
N4430d4bc344caec3,0.0001714783793,0.00194187472,71,0.0006370829421,0.0004731144078,0.9798105359
N1a67aea356a6671c,0.001253619621,0.001561111327,71,6.117276088e-05,0.0003339508813,0.9834330678
N731909b534bbe9b1,0.009015237776,0.001821026682,71,-0.00013507217,0.0004143426515,0.985021174
N750f781435df4d51,0.001214280987,0.002141449058,69,-0.0003713298774,0.0004574115809,0.9835269451
N4cc216fdb96e4b52,-0.000949713118,0.001817803338,71,-0.0001372438188,0.0004113823,0.9831576347
N2e950a3b99ed2294,0.0007531697615,0.002035590025,71,0.0001252398908,0.0005851560652,0.9815835953
N29fff914db1f1a30,0.001648846008,0.002169831937,71,-0.0003318402489,0.0004761104238,0.9795986414
N5bb3054a1bbd067e,0.004014567049,0.001825327377,71,-0.0001337813728,0.0004169802923,0.983571589
N483f9357646c266b,-0.0008513399887,0.001818038354,71,-0.0001372306133,0.0004114710008,0.9830961227
N726e08919ad2b61c,9.708688907e-05,0.002165035116,71,0.0001979606394,0.0005864170469,0.9768963456
N612dc30f29551ea6,0.002384682736,0.001900273285,71,0.0005024910404,0.0005418683689,0.9689061046
N57218d7f0ea20bf3,0.01160347735,0.002219755235,71,1.611512084e-05,0.0005476819771,0.9813501239
N6a2000602711c1bc,-0.001417041343,0.001519215401,71,-0.0004057006378,0.0003540018715,0.9806750417
N5a07d39a6e862386,0.0008617502257,0.002272220113,71,-0.0001909925544,0.0005317477381,0.9821559191
N2d7913e7de3cee16,0.001719209818,0.001669569982,71,-0.0002472187842,0.000428504338,0.9737005234
N77f2dafae0a4b2e8,-0.0007527419556,0.00157177142,71,0.0002162870203,0.000352619517,0.9869887829
N52a298b16741e054,0.005448023824,0.002111950028,71,-0.0003720507437,0.0005137281555,0.9438629746
N2a0de032d1586559,0.002835552078,0.001632168673,70,0.0006819783241,0.0003520575108,0.9805780053
N5ae46d5b2322f25d,0.001148278919,0.00203557303,71,0.0001252646693,0.000585142133,0.9815835953
N3f91f997cf2686bc,0.000952550846,0.002126445075,71,-2.624980517e-05,0.000544908873,0.9859598279
N4e2b0b146b11b9af,0.009123951037,0.002044942658,71,-9.178675961e-05,0.0005764962448,0.9819584489
N429a3c8957034175,-0.008527057408,0.001669731029,71,-0.0002505097295,0.0004300828574,0.9732078314
N35b6f1ffd3606872,0.003282092631,0.00192882523,71,0.0004488374047,0.0004804805394,0.9825944304
N00df6a4347de7fed,-0.001786950876,0.001832778838,71,-1.63337408e-05,0.0004109045033,0.9719737172
N2c8315b49f709c9d,0.002153145908,0.002150769858,71,4.525991063e-05,0.0005764388095,0.9766294956
N20220d7316677908,0.004530762121,0.001909651337,70,0.0002629611617,0.0005811471355,0.9788689017
N4fa918f781378d73,-0.000920260691,0.001521421662,71,-0.0004056355707,0.0003553104057,0.9806120992
N191db9ce1ef1520c,-0.0005475184152,0.001746654182,71,-2.839081307e-05,0.0004569338236,0.9782598019
N08f3335cb452bfd7,-0.002660212109,0.001636774568,71,9.599451894e-05,0.000384664686,0.9849278331
N34214c74494ae92b,0.001920742861,0.001507386508,71,7.538273858e-05,0.0003679484106,0.9822358489
N4da786d8388070b4,0.001693221661,0.001857217213,71,-0.000514510538,0.0003944624328,0.9762579799
N7d3d5e198baa74d4,0.003354307814,0.00226857096,71,-0.0001903946261,0.0005303350437,0.9819254279
N10b95ad86c9f77d3,-0.001985169239,0.002165981749,71,0.0001982698253,0.0005870582518,0.9792057276
N479dba92593d8946,0.001057872528,0.001560991061,71,6.117635346e-05,0.0003338547551,0.9839009643
N7b63c8fd20e25302,-0.003663348767,0.001997379212,71,-0.0002766509208,0.0004374893042,0.9834132791
N0e8f9640a3fb5aa4,8.748380521e-05,0.002046936562,71,-9.314648921e-05,0.0005782427782,0.9836198688
N2c3b175db55aff6d,0.003105512429,0.001982611292,71,-7.704629647e-05,0.000469731084,0.9796997309
N3e5fbd121a6c8167,0.003643846944,0.001529453355,71,-0.000404143849,0.0003615526951,0.9819332361
N49d482f6c487cb14,0.01118234411,0.00157155514,71,6.281233893e-05,0.0003398385415,0.9828696847
N668adbb5f047e48e,0.00208118459,0.001814849511,71,4.617185412e-05,0.0004429738832,0.9807345867
N64bea9de91dab77a,0.001350290802,0.002168871707,71,-0.0003318854066,0.0004764272813,0.9796029925
N0362e658039e7a58,0.003454037941,0.001829591212,71,-1.403858486e-05,0.0004059403595,0.9727945328
N100bd372f0d71f8e,0.01431382144,0.002254446923,71,0.0006217093203,0.0005926264805,0.9712725878
N33df175b795de5fb,-0.001205916288,0.001838910255,70,-3.047005589e-05,0.0004524719824,0.9349545538
N62733519dc5a71ff,-0.008875750518,0.001555768365,71,6.011023226e-05,0.0003296231857,0.9823388457
