leg,trial_id,epoch,injected_dvv,estimated_dvv,max_leave_one_aperture_shift,most_influential_aperture_center_m,n_apertures
outbound,D10194ae75f245691,34,-0.0002,0.0008829096843030394,0.000560666304101123,396.1286,12
outbound,D5fbaf34d258922ab,0,-0.001,-0.0010002232455469566,0.000281275283165592,2399.2325,12
outbound,D0316e9effad227db,34,0.01,0.010870677667703207,0.0004282111604959095,396.1286,12
outbound,D35db3c5343b8a8c5,8,0.01,0.01105028045669825,0.0003311754519078076,396.1286,12
outbound,D29ea72bfa8a19e55,40,-0.0005,0.00010262244987541534,0.0006236302153515965,396.1286,12
outbound,D2c264ce0e4f42c2b,42,0.002,0.0024682673025228806,0.0006232116673506097,396.1286,12
outbound,D731568f0c2832861,8,0.0005,0.001464154473489986,0.0005397424531253837,598.2767,12
outbound,D7e4954993cd3ef30,8,-0.005,-0.003978414860788281,0.0006235011262253152,800.4247999999999,12
outbound,D6048ef9047a94504,26,0.0,-0.0014704795282137776,0.00045803727906327694,598.2767,12
outbound,D770cc75864eb6221,32,-0.0005,0.0006049533111264233,0.00033315547458928136,396.1286,12
outbound,D19bec7cfb5aa11f8,24,0.0,-0.00018373244666897712,0.0005577643902019592,396.1286,12
outbound,D6416271c1fc430d3,0,-0.0005,-0.0005145477438846989,0.000276282110916381,2399.2325,12
outbound,D16ad2c5fb889dfa3,36,-0.0001,0.0007420892526058058,0.00036984138045094114,2197.0843999999997,12
outbound,D720f03403fbe59ad,32,-0.0002,0.0009155376755737705,0.00031084604193656364,396.1286,12
outbound,D2b4f028bab671208,10,-0.0005,-0.0015560223738036395,0.0005656994775475352,800.4247999999999,12
outbound,D38eae00fdef36c0f,40,0.001,0.0014776179680367747,0.0005059898732336337,396.1286,12
outbound,D29fd8fcbca8d5755,34,0.0005,0.0015615655641330747,0.0005505810079376343,396.1286,12
outbound,D7daa4d2ebc9661f0,44,-0.0005,-0.0005760993886031376,0.0006071292194291286,396.1286,12
outbound,D32f30f892b43fee4,32,0.0005,0.0016390727800002735,0.0003064827993961004,800.4247999999999,12
outbound,D52cecd4251913a3c,22,0.0002,0.0008026193120485527,0.0005956369262931881,396.1286,12
outbound,D3588dcb5abc3b6cc,28,0.005,0.003994193401590477,0.00046394847267929896,396.1286,12
outbound,D3ef85aadbb800d14,14,0.001,0.0006961862887366119,0.0008660437558191178,396.1286,12
outbound,D4e823c005f34b6f0,30,0.002,0.001904342926841844,0.0003262183330654297,396.1286,12
outbound,D0f906151e0ce2ba6,36,0.005,0.005572695391816154,0.0004332404119125489,2197.0843999999997,12
outbound,D423159ad52eea9df,6,-0.01,-0.010088094030333065,0.00038354861803466603,598.2767,12
outbound,D59b6d5a936fb619e,36,-0.0002,0.0006483301749178081,0.00036957590073357575,2197.0843999999997,12
outbound,D3384cfebae3aebd3,30,0.0005,0.00044539332917894564,0.0003382385542387471,396.1286,12
outbound,D560799a79a4a9f66,0,0.001,0.0009430227854158983,0.0002548730925733797,2399.2325,12
outbound,D5cc2c055be917d1b,44,0.0005,0.00043283778875302664,0.0005853581654102019,396.1286,12
outbound,D613946dcc8b1dac3,40,0.0001,0.0006492078283990043,0.0005579340333181695,396.1286,12
outbound,D36fbdd5a6b3f543b,40,0.005,0.005306394024423543,0.000588565743637328,598.2767,12
outbound,D354bfc623cbfde81,38,0.0002,0.0009352336065168119,0.0003595561752132361,396.1286,12
outbound,D620b26ca49792e25,44,-0.001,-0.0010876719930665102,0.0006032017356150951,396.1286,12
outbound,D5cc8d5fd375e7963,16,-0.01,-0.011536235256094594,0.0003628694579116045,598.2767,12
outbound,D203743866e8464e4,22,0.01,0.010841982919750024,0.000727586466049597,2601.3806,12
outbound,D3a514fe1a5ed316e,44,0.0001,3.0376467428815748e-05,0.0005967110177938578,396.1286,12
outbound,D657bdc0116b122b1,6,0.0,-6.120538471735821e-05,0.0004131323072294166,598.2767,12
outbound,D502b2893754bce93,4,0.005,0.004898121635344191,0.0003665596241977046,2601.3806,12
outbound,D28a167c86e0b0e50,16,-0.001,-0.00259295667886855,0.0005857267006890731,396.1286,12
outbound,D3f24aaadbf9dd4cd,26,-0.01,-0.011494602421393017,0.00037459255595994473,396.1286,12
outbound,D14f9324f596fa866,32,0.005,0.006341529343356693,0.00034540570019088966,396.1286,12
outbound,D143efbbc4793a4c5,26,-0.001,-0.0024781730455468954,0.0004497057080421205,2601.3806,12
outbound,D4beefb03b4010b58,0,-0.01,-0.009942935541816083,0.0002723299316887678,2399.2325,12
outbound,D181a9a617914a72f,42,0.001,0.0014996317151616003,0.0006234060660340414,396.1286,12
outbound,D2477182844e16727,8,-0.0005,0.00046028986513521017,0.0005481467827160556,598.2767,12
outbound,D141097833de472cb,40,0.0,0.000558141521591738,0.0005699205799288299,396.1286,12
outbound,D0b67abf50fd94649,10,0.0001,-0.0009604846554052391,0.0005715808623978512,800.4247999999999,12
outbound,D09a69e718b7295e7,4,-0.0002,-0.0003417436576160471,0.00040722266538584907,2601.3806,12
outbound,D09f897eac5a8ca50,22,-0.0001,0.0005007060619327519,0.0006038399438362091,396.1286,12
outbound,D16d4d6b5f123c5ef,0,-0.0001,-0.00012728437582132935,0.0002701354523415372,2399.2325,12
outbound,D3540bda7ae757973,24,-0.001,-0.0011695952053605507,0.0005776477692018887,396.1286,12
outbound,D57679598b70bc1e0,36,-0.005,-0.004035864444300983,0.000353803120417771,2601.3806,12
outbound,D3090f6eeaf2a96d4,10,0.001,-7.324072407619341e-05,0.0005848585073900913,800.4247999999999,12
outbound,D5a16c98ce1128fbd,4,-0.01,-0.010079948749679792,0.0005566132110341026,2601.3806,12
outbound,D41296aa85db116ef,12,0.0,-0.002259325200912734,0.0011775268266527904,598.2767,12
outbound,D773b45c04c5e7537,28,0.01,0.008913602939391979,0.000533350229641693,800.4247999999999,12
outbound,D7fbb06a2e36a56ac,30,0.005,0.004836803719571677,0.00030424156358909143,396.1286,12
outbound,D35df4881c449674c,14,0.0002,-0.00011119741698040534,0.0008498554135355008,396.1286,12
outbound,D24d42754ebd1647e,44,0.001,0.0009355153310869741,0.000571522753169252,396.1286,12
outbound,D2d9815b2b17a068e,32,0.0001,0.001224914113244614,0.00032264426377085495,800.4247999999999,12
outbound,D611f1abc46ebbdbf,38,-0.0002,0.0005603530078339484,0.0003775608327146675,396.1286,12
outbound,D2f6dafc013dc43b5,40,-0.001,-0.00035296532241696157,0.000674547388447324,396.1286,12
outbound,D5bad35d52351e8c5,6,0.002,0.001961979105963041,0.00042935769637102335,598.2767,12
outbound,D7b8c6425fb7ed490,42,-0.0002,0.00031943578467546736,0.0006156539088604828,396.1286,12
outbound,D27a71cc2e48db0f2,34,0.0002,0.0012706521673398028,0.0005575387889563671,396.1286,12
outbound,D52b7c7200e7bd019,20,0.0,0.0018074795497033857,0.0004906137591569942,598.2767,12
outbound,D6baf1ec5223f515f,6,0.01,0.009971392413308496,0.0004050689896700557,598.2767,12
outbound,D5d07706ea9ef45ee,20,-0.002,-0.00021399747435877752,0.0004986650742147005,598.2767,12
outbound,D7a0e024dcb458672,36,0.01,0.010417143828811586,0.00044480983600169756,2197.0843999999997,12
outbound,D5bb411193a6dcdca,2,-0.002,-0.0025225392784600184,0.000796848042506134,396.1286,12
outbound,D75c8df5ee8e87f01,12,-0.002,-0.004277447572412999,0.0013234704374833384,598.2767,12
outbound,D29cab56518cdb561,10,-0.01,-0.011129578937865252,0.0004973354903856329,800.4247999999999,12
outbound,D018f943238be6647,40,0.002,0.0024100998474972505,0.0005118540970784442,598.2767,12
outbound,D63577ab1ed2e7ee1,10,0.0005,-0.0005660217820997838,0.0005813512210749396,800.4247999999999,12
outbound,D600ed66672e7212e,12,0.005,0.0025790560971164513,0.0010700200108807473,598.2767,12
outbound,D4a2c89772a05b256,8,0.0,0.000961821973110387,0.0005488231429067699,598.2767,12
outbound,D6a566da11d4fa773,32,-0.005,-0.003843360271556939,0.000576438706166759,396.1286,12
outbound,D3e1501981c6f7748,16,0.002,0.0004027603931746527,0.0006890238134592113,396.1286,12
outbound,D269501dec0b265c0,0,0.0002,0.00016426717973790938,0.0002672036933233329,2399.2325,12
outbound,D3cc663405a54ef28,40,0.0002,0.0007411758027045026,0.0005477415511609563,396.1286,12
return,D7bab7884bb226f3d,18,0.0005,-0.00018967727918703972,0.0001441421661579839,2399.2325,12
return,D026ee73b1d0151ed,42,-0.002,-0.0014905194196769174,0.00042861618274761385,396.1286,12
return,D7bba57bf9cc0afce,38,0.0005,0.0011249023774207057,0.0012845728936142524,396.1286,12
return,D0228c3a3cc6e871d,12,0.0005,-0.002749012738446721,0.0013855743102928948,396.1286,12
return,D48f15f5f0e8d7a25,30,0.01,0.009542364257000148,0.00039653809012916985,598.2767,11
return,D06ae46d9913ea79c,20,0.001,0.0007706074365355026,0.0008210153928578305,2601.3806,12
return,D01e48142786229c8,2,0.002,0.003988181134262772,0.0003793157351934459,396.1286,12
return,D48751db8571a2385,18,-0.002,-0.002743283409561386,0.00021160760259507838,598.2767,12
return,D41f7ae4d32018e54,24,0.0005,-0.0011228012889201373,0.0011543510004956654,396.1286,12
return,D273fe31a1da04412,30,0.001,0.0004004273530084291,0.00029745058623804703,396.1286,11
return,D614af4d4ad580ced,14,0.0,0.0004251549473110754,0.0005050786910861381,800.4247999999999,12
return,D1dd85bf3e0c1a765,2,-0.002,-0.00014977659236081097,0.00030329770426729374,2601.3806,12
return,D4a804e1d2c2b3488,2,0.001,0.0029320749208683054,0.0003588136027962959,396.1286,12
return,D61252bb0f9815b01,30,-0.002,-0.002660422805068723,0.0004667634152150904,396.1286,11
return,D6e5f72db1d49d54c,38,-0.0001,0.0005227412974088886,0.0012888574218870388,396.1286,12
return,D3aedc18ff921c112,30,-0.0005,-0.0011300919704250374,0.0003776506779251871,396.1286,11
return,D1c00d03f0ea98cd1,2,0.0005,0.002408338084808838,0.00034121773425431533,396.1286,12
return,D412f34f6f5aa8533,10,-0.005,-0.0024493471992431404,0.001982821756131926,396.1286,12
return,D4bb1f3c324c75918,0,-0.01,-0.00853567809487826,0.0010635822296228515,396.1286,12
return,D23fd9edde4003631,16,0.0001,-0.0004262657537934457,0.0005268998139654258,598.2767,12
return,D624ba773b8303529,18,0.0002,-0.0004924208548090261,0.00014538795098508264,2399.2325,12
return,D1c25604da2ec47ff,42,0.002,0.002399909500175552,0.00045143072856276703,396.1286,12
return,D1aef381e2df697fd,36,0.0005,0.0036379720854770145,0.0009278129826706468,396.1286,12
return,D0a3e50af0d5640ef,0,-0.0005,0.0009533636249089063,0.0011653669662466172,396.1286,12
return,D6396557a37d5111f,4,0.0,-0.0015001726884046294,0.00037615746449556745,2601.3806,12
return,D3a0732802891bec7,14,0.001,0.0014634537234426849,0.0005867280911246297,598.2767,12
return,D1f6a2e4ff3c12f52,2,-0.0001,0.00179456256474514,0.00032305459590963037,396.1286,12
return,D5f0bff1d49e944bb,34,0.0002,0.000655764251854749,0.0005761075076006624,598.2767,12
return,D1e8c0853f405e718,32,0.001,5.689262497409225e-05,0.0013255628276317745,396.1286,12
return,D008afc27d808bb86,2,-0.01,-0.008247661143060926,0.0002725894163850707,2601.3806,12
return,D5ed72938090dc90c,6,0.002,0.0005494593713297,0.00040530821978075127,2601.3806,11
return,D49d39f98e3984af7,32,-0.001,-0.0019348833039657704,0.0012727906262413604,396.1286,12
return,D1ba2f6411bf25fe5,34,0.0001,0.0005548298608501586,0.0005749385477543121,598.2767,12
return,D6203b401013ee838,40,-0.0005,0.0002996543258359048,0.0014070921238437965,396.1286,12
return,D3ccb0e8b96257214,28,-0.001,0.0010183621817993495,0.0002949855591582661,996.4472,12
return,D535279cd79a0266a,8,0.01,0.00906610039474681,0.0007424385914099035,396.1286,12
return,D4c42302fb4384b59,28,-0.01,-0.008219658154883746,0.00030624456378817305,396.1286,12
return,D08e500092abdb46d,20,-0.002,-0.002076602231244391,0.0007761664873809511,2601.3806,12
return,D4da9e576d72d9fee,22,-0.0001,-7.216758480679609e-05,0.0008279994692338203,2399.2325,12
return,D1f10fbd9cd3f14bb,22,-0.0002,-0.00017449816775340685,0.0008304204116099344,2399.2325,12
return,D32b61ccb3c9b7c8e,18,-0.0001,-0.0007973357923705328,0.00014663951582515023,2001.0620000000001,12
return,D41c6ec1f5cb9f707,16,-0.002,-0.0026131452562012567,0.0005030856459415653,598.2767,12
return,D4f5719169a8babd8,8,-0.01,-0.011268583263594244,0.0010767753065685035,396.1286,12
return,D507a2ef63f1cd0c9,22,-0.005,-0.005002221010896787,0.0008087091284350164,2399.2325,12
return,D177af325cb1a0fd8,24,0.001,-0.0006209825856567722,0.0011429520585173871,396.1286,12
return,D0b78042f08d5e8fa,10,-0.0005,0.002011105267122742,0.0020891948083878683,396.1286,12
return,D29242ae9f871d4dd,24,-0.001,-0.0026319748515576504,0.0011820204283676879,396.1286,12
return,D5cbd4ca1bb62fa98,14,-0.01,-0.009883481742133235,0.0008660129727850307,598.2767,12
return,D529f359cb913b814,40,-0.0002,0.0005808101713159406,0.0014023135602931637,396.1286,12
return,D43b4e6093c575eff,26,0.01,0.01081086144504625,0.0009046748780548279,396.1286,12
return,D654a07e520845d01,0,0.001,0.002463959135752699,0.001143391612466185,396.1286,12
return,D798b53d18c30a50f,14,-0.001,-0.000628864334101665,0.0006773973499482292,598.2767,12
return,D051840d053828455,24,-0.0002,-0.0018240449929379642,0.0011688251757625407,396.1286,12
return,D4868418333e70e7c,40,-0.001,-0.00019315321193806467,0.0014123300903336488,396.1286,12
return,D10a8a4653314db75,16,0.0002,-0.0003216953130406903,0.000530188018806049,598.2767,12
return,D7ac8cf4b9878900b,34,-0.0002,0.0002476013152757293,0.000571417901375373,598.2767,12
return,D4a63ed876357248c,14,-0.0002,0.00021594251195489365,0.0005000431648017998,800.4247999999999,12
return,D7482ae18f7f191a8,36,-0.01,-0.006708943587738686,0.0008954021937132425,396.1286,12
return,D01d4018801d9df48,14,-0.002,-0.0016944867136171311,0.0007211448799422899,598.2767,12
return,D7a6f753f2d80b48e,16,-0.0001,-0.0006352114090540013,0.000520399165436266,598.2767,12
return,D483b3fadf2ad4f2d,6,-0.0002,-0.0017264106261775725,0.00045362560794693914,2601.3806,11
return,D401c7d75a654d9a7,18,-0.0002,-0.0008987646561572873,0.00014777305078988773,2001.0620000000001,12
return,D0790bdc78c4edc55,4,0.001,-0.00043338898196250577,0.0004130123911970948,2601.3806,12
return,D17baad13eb1570ba,34,-0.001,-0.0005684434608595371,0.000560009166036773,598.2767,12
return,D6583da5c33f963ab,20,0.0002,-6.226193607521699e-05,0.0008379821990801075,2601.3806,12
return,D78d826b3e6772a20,12,0.005,0.0019432037367039241,0.001338744794010971,396.1286,12
return,D7ca08d762113d058,22,-0.001,-0.000980606182246617,0.0008526379725530948,2399.2325,12
return,D3a7443322617eb9a,24,-0.005,-0.0067490710032796185,0.001237121511724745,396.1286,12
return,D0ce692647e4f164c,26,0.0002,0.0011181780110322862,0.0006280700956832566,2399.2325,12
return,D1bd298e8a25cf8b6,42,-0.01,-0.0095421195729964,0.0006526137861563586,396.1286,12
return,D6f439edb01e862b5,44,-0.001,-0.0013304837425532428,0.0003796929287066328,598.2767,12
return,D60b358bd9d2ceaf1,2,0.0001,0.0019988485688043275,0.00032927160552877416,396.1286,12
return,D5a17fe53aa3d90e0,38,-0.001,-0.0003840868628578196,0.0012944576815406977,396.1286,12
return,D15f192c3bf98cd07,32,0.0005,-0.00043498962827113075,0.001325499937830415,396.1286,12
return,D17586f6c2af60a81,42,-0.001,-0.00047440282817163616,0.00039675324674697606,396.1286,12
return,D2fb73fec9761adbe,34,-0.0005,-5.7382050728753135e-05,0.0005674018054535304,598.2767,12
return,D41c0aa1c443bd19d,44,0.0,-0.0002812064327196901,0.0003738887799027757,2399.2325,12
return,D54fced9e6ecd2622,42,0.0005,0.0009508002818560902,0.00039678374323812453,396.1286,12
return,D13de6393ae02c77d,4,-0.005,-0.006644860006099186,0.00025023936467510454,2601.3806,12
return,D08b9df4597e2e535,6,0.0005,-0.001006837513543854,0.00043825754997902267,2601.3806,11
return,D610617ebace6a3bc,4,-0.001,-0.0025681654181389747,0.0003293772256494558,2601.3806,12
return,D11e9ada64de3efdb,22,0.01,0.010272165431767524,0.0007532070169269118,2399.2325,12
return,D4b7d8b3df9a6f7b8,38,-0.002,-0.0013867195748354677,0.0012916471409405998,396.1286,12
return,D63dbf3117419cbb7,2,0.0002,0.0021008320313557834,0.0003319783481024645,396.1286,12
return,D03fafa902f293f99,28,0.001,0.003211320266972642,0.0003086538733747257,996.4472,12
return,D020a239a7bf9875c,42,0.005,0.005311015147376119,0.0003242956042582871,396.1286,12
return,D6edac3a7a592f393,8,0.0002,-0.0011190815701138913,0.0007235028198504687,598.2767,12
return,D55378b1e96888e3e,14,0.005,0.0055533436441596975,0.000519597979141498,598.2767,12
return,D3f54b278c7e352f0,10,0.005,0.007632498800508657,0.002226994920766433,396.1286,12
return,D6e1921f4e436a94c,32,0.0001,-0.0008323446910360311,0.0013228113225993022,396.1286,12
return,D3be38e43f04dfa93,36,-0.001,0.0021596550603300724,0.0009386034371135997,396.1286,12
return,D690c41ce3bccaf60,40,0.0001,0.0008584230855888382,0.0013993382829625262,396.1286,12
return,D375209b02619d519,24,-0.002,-0.003659618289119178,0.001181604559305001,396.1286,12
return,D23bf78dba2533fb4,32,0.01,0.00910177380235423,0.0017550885538055814,396.1286,12
return,D16e1d3a0358c3a85,4,0.0002,-0.0012864190252990526,0.0003850734539071535,2601.3806,12
return,D1676214711ac2ca6,30,-0.01,-0.010919225547975038,0.0005974290955899353,396.1286,11
return,D383701063bc1533e,26,-0.002,-0.0011138896232257554,0.0005156362419234878,2399.2325,12
return,D5aae85de36e0a3ab,24,0.005,0.003386122673934126,0.0010182133403093957,396.1286,12
return,D145fb2e6a9fe9dee,0,0.0005,0.001959189608958933,0.0011503624902480464,396.1286,12
return,D58a36cf4f6a62c50,26,0.0005,0.0014066282519692253,0.0006182145404535421,2399.2325,12
return,D256c3e4cee68d8bb,0,-0.0002,0.0012512289295242727,0.0011657878330629378,396.1286,12
return,D502230da9220c6e0,2,-0.0002,0.0016922495237411054,0.00031967136667174125,396.1286,12
return,D7aed1cbc6503b7f8,8,0.001,-0.00029310047870224513,0.0007206314443729575,396.1286,12
return,D2b01774c7bd6c984,24,0.0,-0.00162177444224067,0.0011654734394814777,396.1286,12
return,D41f916303de434cc,16,0.005,0.004632208953633009,0.0005453685119069197,598.2767,12
return,D7b689d5fef4b412d,2,0.005,0.007114948192054001,0.0004173682457795404,396.1286,12
return,D46170dd7af4269ad,10,0.0005,0.002984128273413505,0.0021116344151038947,396.1286,12
return,D24914d76cc31f2c9,10,-0.001,0.0015250576200021076,0.0020798583064135013,396.1286,12
return,D2854475ff255fbb0,8,0.0,-0.0013233150723137475,0.0007313335756865457,598.2767,12
return,D35656f29d2637764,26,0.001,0.0018844935009232628,0.0006248506966756459,396.1286,12
return,D5ff3faebae1cdbf3,44,0.002,0.0018056702457810124,0.0003791556593625608,2399.2325,12
return,D6bb8d326e6b30258,22,0.0001,0.00013131540523103705,0.0008207755093115694,2399.2325,12
return,D26dfc0f809e024f8,4,0.002,0.0005854127775612804,0.00038790193570740133,2601.3806,12
return,D21b44931a69df14b,38,-0.0002,0.00042229543285590026,0.0012894081009808636,396.1286,12
return,D6d9dc148ca2e71ee,30,0.002,0.0014140277049575184,0.00028819568924902503,2601.3806,11
return,D38ebf2ff50271f68,4,-0.0002,-0.001714389626810057,0.0003689237444933649,2601.3806,12
return,D05dcce74f67d8642,16,-0.001,-0.0015711717872931915,0.0005040876336899283,598.2767,12
return,D1018767027c7243e,8,-0.002,-0.0033549205650642753,0.000809494263213994,598.2767,12
return,D4c3f574056c8a641,6,0.001,-0.0004927090734077004,0.00041991221193668276,2601.3806,11
return,D37feac0c54c5d8e8,0,-0.0001,0.0013504349128151644,0.001165248917596019,396.1286,12
return,D2c0508370f619ee5,40,0.0,0.0007672739915557774,0.0014007215253239507,396.1286,12
return,D478be9abded9cf96,22,0.001,0.0010555224668536932,0.0007870578750298542,2399.2325,12
return,D055baa0f30dfac0d,40,0.0002,0.0009542906709678376,0.0013932726737618992,396.1286,12
return,D020e0ddf542a1eb8,20,-0.01,-0.010148590483590271,0.0006550813861783515,2601.3806,12
return,D5eff5fcfed093889,10,0.01,0.01280005994284093,0.002148615677812514,396.1286,12
return,D0401bb1ae68a4ef5,40,0.001,0.0017448346445565386,0.0012330700270402097,396.1286,12
return,D17fe6ecd615d34aa,18,0.001,0.0003155036668215178,0.00014855797742971148,2399.2325,12
return,D54175d6b99859a49,8,-0.0005,-0.0018405524948705895,0.0007526928765997035,598.2767,12
return,D5046838d42a08770,40,0.01,0.010590413065081985,0.0010528130130642403,396.1286,12
return,D005f3f5d9abdb890,28,-0.0001,0.0020014304756449876,0.0002945208933081095,996.4472,12
return,D4b36bf6b34686f71,40,-0.002,-0.0012225900694751584,0.0013884039577388982,396.1286,12
return,D5326dcebe98841b2,4,0.005,0.003667011187007798,0.0003859978469963909,2601.3806,12
return,D1e7c3fc488243370,32,0.005,0.004032345797137084,0.0015391009603308295,396.1286,12
return,D56b1ba721ab7dc04,4,-0.002,-0.0036155526352483194,0.0002699892816197952,2601.3806,12
return,D47444b545ed2a3e3,24,0.0002,-0.0014217158790029928,0.0011621441452257372,396.1286,12
return,D03cbdb87033e6179,18,0.0,-0.0006958899709652472,0.00014644681871854364,2399.2325,12
return,D034a1904044e8d24,8,0.0005,-0.0008119036895027382,0.00071570676602702,396.1286,12
return,D3e6331f60bfe1a0b,6,0.0,-0.0015204685868956064,0.00045029889795646484,2601.3806,11
return,D61e8e10efbe1e91e,0,0.002,0.0034828220841880524,0.001120611384124606,396.1286,12
return,D43fa95bc6ccb6cbb,12,-0.0002,-0.0034498137024425676,0.0014102521780600123,396.1286,12
return,D5aee1abb3185ebaa,38,-0.01,-0.009344852945498097,0.0010831481682569005,396.1286,12
return,D789427fba085b53a,6,0.005,0.0036716731234789995,0.00041054379492420695,2197.0843999999997,11
return,D61a59910bdffcbf2,6,0.0001,-0.001417898940744389,0.0004486403362631466,2601.3806,11
return,D2447ec5f2b80189b,12,0.002,-0.0012335423779684985,0.0013469157933718127,396.1286,12
return,D1a753f367ceaceb1,10,0.001,0.0034984565337088367,0.0021194897089545583,396.1286,12
return,D3fa7477f80174f5d,6,-0.001,-0.0025456818606613353,0.0004702386479589252,2601.3806,11
return,D1492815267adbf72,40,-0.005,-0.00421787662654113,0.001357870317349616,396.1286,12
return,D3b0e0bbb1af24134,16,-0.0005,-0.001051004763989881,0.0005084331361713485,598.2767,12
return,D0c6a49ca6e32c217,26,0.005,0.0057488930366620585,0.0007187526727840165,396.1286,12
return,D6840b74d6b51dc90,22,0.002,0.0020939360544395694,0.0007486739841945454,2399.2325,12
return,D5ce707b587870e7d,24,0.01,0.00848703574407003,0.0009709403295641555,396.1286,12
return,D0017bf6afa3c4997,28,0.005,0.007301416878780624,0.0003393016902399036,996.4472,12
return,D2d52d63000316d6e,16,-0.01,-0.010893380646108246,0.00034162782686488445,2601.3806,12
return,D23f84790dd3d3efc,40,0.002,0.002725544001615156,0.0011352867541993407,396.1286,12
return,D30650849aa3358dd,10,0.0,0.002483557584673169,0.0020974731769268897,396.1286,12
return,D2db48a20cc0c2d7c,36,0.002,0.005104126448708102,0.0009397241299425778,396.1286,12
return,D199296cb66dfe760,42,-0.0002,0.00030016830085988346,0.000402039782355774,396.1286,12
return,D53aa51c2bf1273ee,0,-0.002,-0.0005332879539187569,0.0011641488241770307,396.1286,12
return,D6861e53d1153e2da,12,-0.005,-0.008314176829170761,0.001644584018209272,396.1286,12
return,D1cf1bcbaf49e5e02,44,0.01,0.009910646263322128,0.0003281284733608527,2601.3806,12
return,D4f04b3bf641edfc1,8,-0.001,-0.002360858879252955,0.0007788508593540428,598.2767,12
return,D1f2cfb58df1ffc1a,32,-0.0002,-0.0011312783177898345,0.0013179233978927933,396.1286,12
return,D3ec72769509cdd4c,20,0.002,0.0018057349772287886,0.0008688887778423643,2601.3806,12
return,D7f467b6bea8aa2e2,16,-0.0002,-0.0007396687971622415,0.0005172676491638524,598.2767,12
return,D2c8301bad5a84bad,10,0.002,0.004515517449196153,0.002156557588136632,396.1286,12
return,D2d2fbeb3428d32f3,36,-0.0002,0.002946471828282066,0.0009162604374173804,396.1286,12
return,D58fc4bc11de85220,14,0.0001,0.0005299469345881764,0.0005088287507087442,598.2767,12
return,D03e67af745202df5,34,0.0,0.00045346993650016416,0.0005736761811088332,598.2767,12
return,D3af48543943cc67a,6,-0.002,-0.0035619076235580997,0.0004883824063049349,2601.3806,11
return,D28ca6034dde14a23,8,0.0001,-0.0012218239515017668,0.0007271906604184273,598.2767,12
return,D178dd95d2e7ebab2,36,-0.005,-0.0018050522491511742,0.0008095953829901931,396.1286,12
return,D21327814f103df33,22,0.005,0.0052064399063685065,0.0006449630560851878,2399.2325,12
return,D38644d598b55a803,20,0.0001,-0.00016747010794353933,0.0008352804972553839,2601.3806,12
return,D69649aef0a9983c5,14,0.01,0.010759499666336977,0.0004726041659453978,800.4247999999999,12
return,D3cc7894fa11243c4,38,0.002,0.0026278710678091254,0.0013232810965799688,396.1286,12
return,D596d411949d8c88d,26,-0.005,-0.004143882573897415,0.0004530718918752141,2399.2325,12
return,D2148921c951694c8,34,-0.005,-0.0047107342813981976,0.0004878999020585086,598.2767,12
return,D1d117c968a7fcc0d,38,0.0001,0.0007243689614189864,0.0012865797907667988,396.1286,12
return,D33ae4fccd5f30e39,12,0.001,-0.002239519174404856,0.0013673217134743025,396.1286,12
return,D5deba34fbc0d0e63,20,0.01,0.01001670547428613,0.0007014726655975977,2601.3806,12
return,D0f4aaabfbc7394ab,4,0.01,0.008864680030231704,0.0005479660106499744,2601.3806,12
return,D33cd37adc22fbfd9,22,-0.002,-0.0019955858813879724,0.0008758552121700134,2399.2325,12
return,D3f934227d44082ca,42,-0.0005,1.4659364305034058e-05,0.00040604488026589223,396.1286,12
return,D26c11c4c7ed98094,26,-0.0002,0.000717602846336968,0.0006129745394294577,2399.2325,12
return,D0d7e26d9ed0e2a90,42,-0.005,-0.00451112850604861,0.0005005897265361317,396.1286,12
return,D4ee07683c25d9a46,42,0.001,0.0014372409828874134,0.0004244871959374493,396.1286,12
return,D1fa0ecf2adcd4f3f,10,-0.002,0.0005300877985920642,0.002061666213043491,396.1286,12
return,D090e7c930a0a775f,44,-0.002,-0.002374936680887235,0.0003968922776315686,598.2767,12
return,D7d2df57e4eacd196,44,0.0002,-7.222974975729351e-05,0.00037271907083244807,2399.2325,12
return,D5aee28c1cac9886c,6,-0.0001,-0.0016231151975335052,0.0004520437813507398,2601.3806,11
return,D19d4d5f34ec04e4a,30,0.0002,-0.0004140439266541556,0.00033953476192755903,396.1286,11
return,D70951d8c5dfb4b09,28,-0.005,-0.0031231952348972376,0.0002751309536567002,996.4472,12
return,D0aec6ef8553f5f4b,2,0.01,0.012178020723927577,0.0004996630056964477,396.1286,12
return,D56bffe050d59e96d,14,-0.0001,0.0003206222961767107,0.0005026213427519545,800.4247999999999,12
return,D043386259b3dadc8,38,0.001,0.0016280103106491306,0.0013006493529006792,396.1286,12
return,D7a13b367aa94f216,4,-0.01,-0.011745038185360745,0.0002540792255169549,2601.3806,12
return,D5270f8519897bec7,28,0.0002,0.0023318507406724464,0.00029771347559422266,996.4472,12
return,D6bf181f2a14c2c29,32,-0.005,-0.005959069032817401,0.0011806740800506567,396.1286,12
return,D5c2107c1a5828476,32,-0.002,-0.0029395620667014674,0.0012601140180171252,396.1286,12
return,D3557be1d616d22c9,42,0.0001,0.00058002458837692,0.00039967382515070543,396.1286,12
return,D3fb5374486786320,20,0.0,-0.00027062499696040395,0.0008319081068703291,2601.3806,12
