epoch,n_common_drops,split,assumed_depth_m,leg,band_low_hz,band_high_hz,positive_semblance,negative_semblance,positive_minus_negative,positive_slowness_ms_per_m,positive_velocity_mps,positive_time_s
15,19,validation,3000.0,outbound,3.0,15.0,0.07045274895222146,0.03026449602346841,0.040188252928753054,0.7478632478632478,1337.1428571428573,1.744
16,20,discovery,3000.0,outbound,3.0,15.0,0.06603135099623712,0.0190832907065539,0.04694806028968322,0.7478632478632478,1337.1428571428573,1.744
17,20,validation,3000.0,outbound,3.0,15.0,0.01691782225143542,0.03216976995471613,-0.015251947703280713,0.7478632478632478,1337.1428571428573,1.744
18,18,discovery,3000.0,outbound,3.0,15.0,0.039220115546497854,0.030608438089599586,0.008611677456898267,0.7478632478632478,1337.1428571428573,1.744
19,18,validation,3000.0,outbound,3.0,15.0,0.035099118872646586,0.08695117779502635,-0.05185205892237977,0.7478632478632478,1337.1428571428573,1.744
20,19,discovery,3000.0,outbound,3.0,15.0,0.09457713656029113,0.03483406026764744,0.059743076292643686,0.7478632478632478,1337.1428571428573,1.744
21,19,validation,3000.0,outbound,3.0,15.0,0.10336683425695965,0.05985788956112981,0.043508944695829846,0.7478632478632478,1337.1428571428573,1.744
22,18,discovery,3000.0,outbound,3.0,15.0,0.03657309727612166,0.0388503410683102,-0.002277243792188542,0.7478632478632478,1337.1428571428573,1.744
23,18,validation,3000.0,outbound,3.0,15.0,0.021306141533689073,0.04713795837126746,-0.02583181683757839,0.7478632478632478,1337.1428571428573,1.744
24,20,discovery,3000.0,outbound,3.0,15.0,0.01824369378482668,0.07586871998395493,-0.05762502619912825,0.7478632478632478,1337.1428571428573,1.744
25,20,validation,3000.0,outbound,3.0,15.0,0.032767274074852894,0.047859575580596364,-0.01509230150574347,0.7478632478632478,1337.1428571428573,1.744
26,18,discovery,3000.0,outbound,3.0,15.0,0.1277204138346063,0.08089973025566834,0.04682068357893797,0.7478632478632478,1337.1428571428573,1.744
27,19,validation,3000.0,outbound,3.0,15.0,0.09134977956908093,0.11046657745611911,-0.019116797887038184,0.7478632478632478,1337.1428571428573,1.744
28,17,discovery,3000.0,outbound,3.0,15.0,0.10536048128690702,0.06840371517069307,0.03695676611621394,0.7478632478632478,1337.1428571428573,1.744
29,18,validation,3000.0,outbound,3.0,15.0,0.03393889654243215,0.0251361382309732,0.00880275831145895,0.7478632478632478,1337.1428571428573,1.744
30,19,discovery,3000.0,outbound,3.0,15.0,0.09722076665789435,0.13405403263572344,-0.036833265977829086,0.7478632478632478,1337.1428571428573,1.744
31,18,validation,3000.0,outbound,3.0,15.0,0.02732598258036154,0.02116328748255571,0.006162695097805829,0.7478632478632478,1337.1428571428573,1.744
32,19,discovery,3000.0,outbound,3.0,15.0,0.19461101673553516,0.0846100728888587,0.11000094384667645,0.7478632478632478,1337.1428571428573,1.744
33,19,validation,3000.0,outbound,3.0,15.0,0.05824428222220851,0.06848166774936126,-0.010237385527152754,0.7478632478632478,1337.1428571428573,1.744
34,21,discovery,3000.0,outbound,3.0,15.0,0.07967210256858363,0.059248177027479344,0.02042392554110429,0.7478632478632478,1337.1428571428573,1.744
35,17,validation,3000.0,outbound,3.0,15.0,0.01937285672836794,0.021712317786402847,-0.0023394610580349078,0.7478632478632478,1337.1428571428573,1.744
36,19,discovery,3000.0,outbound,3.0,15.0,0.07257875860995094,0.11067596237981375,-0.03809720376986281,0.7478632478632478,1337.1428571428573,1.744
37,18,validation,3000.0,outbound,3.0,15.0,0.10063916118559099,0.09496279651933316,0.00567636466625783,0.7478632478632478,1337.1428571428573,1.744
38,19,discovery,3000.0,outbound,3.0,15.0,0.10872888422894268,0.10415776851886775,0.00457111571007493,0.7478632478632478,1337.1428571428573,1.744
39,22,validation,3000.0,outbound,3.0,15.0,0.03167649569471173,0.05033920732319507,-0.01866271162848334,0.7478632478632478,1337.1428571428573,1.744
40,18,discovery,3000.0,outbound,3.0,15.0,0.21111283151813784,0.13518256468077938,0.07593026683735846,0.7478632478632478,1337.1428571428573,1.744
41,18,validation,3000.0,outbound,3.0,15.0,0.03949263212673489,0.07420080530037401,-0.03470817317363912,0.7478632478632478,1337.1428571428573,1.744
42,19,discovery,3000.0,outbound,3.0,15.0,0.07481720037998706,0.07901326065445609,-0.004196060274469032,0.7478632478632478,1337.1428571428573,1.744
43,19,validation,3000.0,outbound,3.0,15.0,0.069644745088609,0.031141237151720978,0.038503507936888025,0.7478632478632478,1337.1428571428573,1.744
44,18,discovery,3000.0,outbound,3.0,15.0,0.06029437228647263,0.04130179089764959,0.018992581388823038,0.7478632478632478,1337.1428571428573,1.744
45,19,validation,3000.0,outbound,3.0,15.0,0.04787636906188617,0.10585388677258459,-0.057977517710698416,0.7478632478632478,1337.1428571428573,1.744
0,18,discovery,3000.0,outbound,15.0,30.0,0.22383692134283567,0.047572129629689215,0.17626479171314646,0.6410256410256411,1560.0,2.34
1,17,validation,3000.0,outbound,15.0,30.0,0.32996064431149,0.04844003335023432,0.2815206109612557,0.6410256410256411,1560.0,2.34
2,18,discovery,3000.0,outbound,15.0,30.0,0.1236031540862504,0.04065557640074819,0.0829475776855022,0.6410256410256411,1560.0,2.34
3,18,validation,3000.0,outbound,15.0,30.0,0.19285994487528496,0.05533774706091462,0.13752219781437033,0.6410256410256411,1560.0,2.34
4,19,discovery,3000.0,outbound,15.0,30.0,0.2655710965059766,0.07410925255941456,0.19146184394656204,0.6410256410256411,1560.0,2.34
5,19,validation,3000.0,outbound,15.0,30.0,0.23118283437168957,0.04440233536803923,0.18678049900365035,0.6410256410256411,1560.0,2.34
6,17,discovery,3000.0,outbound,15.0,30.0,0.3056592622978882,0.06876433762318833,0.23689492467469986,0.6410256410256411,1560.0,2.34
7,19,validation,3000.0,outbound,15.0,30.0,0.25895127620642133,0.03680632035098313,0.2221449558554382,0.6410256410256411,1560.0,2.34
8,19,discovery,3000.0,outbound,15.0,30.0,0.2514370606039266,0.04986866914451503,0.20156839145941158,0.6410256410256411,1560.0,2.34
9,18,validation,3000.0,outbound,15.0,30.0,0.14361835837479078,0.06186094296047442,0.08175741541431636,0.6410256410256411,1560.0,2.34
10,18,discovery,3000.0,outbound,15.0,30.0,0.144610199400981,0.03656880532527368,0.10804139407570731,0.6410256410256411,1560.0,2.34
11,18,validation,3000.0,outbound,15.0,30.0,0.26237383017318383,0.04744454051387195,0.21492928965931188,0.6410256410256411,1560.0,2.34
12,18,discovery,3000.0,outbound,15.0,30.0,0.07098514264241938,0.02413635588935288,0.0468487867530665,0.6410256410256411,1560.0,2.34
13,20,validation,3000.0,outbound,15.0,30.0,0.1661689290249393,0.03919920203709978,0.1269697269878395,0.6410256410256411,1560.0,2.34
14,20,discovery,3000.0,outbound,15.0,30.0,0.12425149340675913,0.05140319264053829,0.07284830076622084,0.6410256410256411,1560.0,2.34
15,19,validation,3000.0,outbound,15.0,30.0,0.14510879360160578,0.06261107418949778,0.082497719412108,0.6410256410256411,1560.0,2.34
16,20,discovery,3000.0,outbound,15.0,30.0,0.20482808763287685,0.0549591775362848,0.14986891009659206,0.6410256410256411,1560.0,2.34
17,20,validation,3000.0,outbound,15.0,30.0,0.011237845172071355,0.018673773315002567,-0.007435928142931212,0.6410256410256411,1560.0,2.34
18,18,discovery,3000.0,outbound,15.0,30.0,0.16845183175783052,0.03959185054458348,0.12885998121324704,0.6410256410256411,1560.0,2.34
19,18,validation,3000.0,outbound,15.0,30.0,0.15990651278698492,0.02996690535976985,0.12993960742721508,0.6410256410256411,1560.0,2.34
20,19,discovery,3000.0,outbound,15.0,30.0,0.14407739029334526,0.044266954022640324,0.09981043627070493,0.6410256410256411,1560.0,2.34
21,19,validation,3000.0,outbound,15.0,30.0,0.2878425434206063,0.07237087880072741,0.21547166461987888,0.6410256410256411,1560.0,2.34
22,18,discovery,3000.0,outbound,15.0,30.0,0.09280370948125467,0.019344704920048906,0.07345900456120577,0.6410256410256411,1560.0,2.34
23,18,validation,3000.0,outbound,15.0,30.0,0.21321602228683276,0.06501607308436749,0.14819994920246526,0.6410256410256411,1560.0,2.34
24,20,discovery,3000.0,outbound,15.0,30.0,0.21584087312036898,0.04997794789090516,0.16586292522946383,0.6410256410256411,1560.0,2.34
25,20,validation,3000.0,outbound,15.0,30.0,0.20602020873206361,0.07832241762817042,0.12769779110389318,0.6410256410256411,1560.0,2.34
26,18,discovery,3000.0,outbound,15.0,30.0,0.1946768523470806,0.04822719558728929,0.14644965675979132,0.6410256410256411,1560.0,2.34
27,19,validation,3000.0,outbound,15.0,30.0,0.22964371552408366,0.061749451483514586,0.16789426404056906,0.6410256410256411,1560.0,2.34
28,17,discovery,3000.0,outbound,15.0,30.0,0.23382698116581785,0.11193777146804995,0.1218892096977679,0.6410256410256411,1560.0,2.34
29,18,validation,3000.0,outbound,15.0,30.0,0.06425676954991953,0.030032448565893606,0.034224320984025926,0.6410256410256411,1560.0,2.34
30,19,discovery,3000.0,outbound,15.0,30.0,0.19379423147117691,0.04466234905632951,0.1491318824148474,0.6410256410256411,1560.0,2.34
31,18,validation,3000.0,outbound,15.0,30.0,0.029553298828551556,0.023904705539001453,0.005648593289550103,0.6410256410256411,1560.0,2.34
32,19,discovery,3000.0,outbound,15.0,30.0,0.24763336674378753,0.07362912659951074,0.1740042401442768,0.6410256410256411,1560.0,2.34
33,19,validation,3000.0,outbound,15.0,30.0,0.18106343202699282,0.03920593435960625,0.14185749766738656,0.6410256410256411,1560.0,2.34
34,21,discovery,3000.0,outbound,15.0,30.0,0.21903626363776726,0.07932210414592239,0.13971415949184487,0.6410256410256411,1560.0,2.34
35,17,validation,3000.0,outbound,15.0,30.0,0.0398669281274663,0.030334737940975375,0.009532190186490923,0.6410256410256411,1560.0,2.34
36,19,discovery,3000.0,outbound,15.0,30.0,0.20868850095903696,0.02535954946489034,0.18332895149414663,0.6410256410256411,1560.0,2.34
37,18,validation,3000.0,outbound,15.0,30.0,0.16574285667251729,0.042675123688253346,0.12306773298426393,0.6410256410256411,1560.0,2.34
38,19,discovery,3000.0,outbound,15.0,30.0,0.23165995182450297,0.041580561888374626,0.19007938993612833,0.6410256410256411,1560.0,2.34
39,22,validation,3000.0,outbound,15.0,30.0,0.1579345664383502,0.06335618689285073,0.09457837954549946,0.6410256410256411,1560.0,2.34
40,18,discovery,3000.0,outbound,15.0,30.0,0.2630971033183509,0.09674004301861988,0.16635706029973102,0.6410256410256411,1560.0,2.34
41,18,validation,3000.0,outbound,15.0,30.0,0.16188416189647517,0.027611088108621226,0.13427307378785394,0.6410256410256411,1560.0,2.34
42,19,discovery,3000.0,outbound,15.0,30.0,0.15643417835317183,0.07772655572412462,0.07870762262904721,0.6410256410256411,1560.0,2.34
43,19,validation,3000.0,outbound,15.0,30.0,0.2206961423095328,0.06687556001018184,0.15382058229935097,0.6410256410256411,1560.0,2.34
44,18,discovery,3000.0,outbound,15.0,30.0,0.1162712414348734,0.033081050258197034,0.08319019117667636,0.6410256410256411,1560.0,2.34
45,19,validation,3000.0,outbound,15.0,30.0,0.3389081632270434,0.09655988654764719,0.24234827667939624,0.6410256410256411,1560.0,2.34
0,18,discovery,3000.0,return,3.0,15.0,0.03336625370503484,0.02468344795780217,0.00868280574723267,0.6196581196581197,1613.7931034482758,0.652
1,17,validation,3000.0,return,3.0,15.0,0.11033124824229557,0.029966392555978286,0.08036485568631728,0.6196581196581197,1613.7931034482758,0.652
2,18,discovery,3000.0,return,3.0,15.0,0.42039026855592837,0.01787455706458075,0.4025157114913476,0.6196581196581197,1613.7931034482758,0.652
3,18,validation,3000.0,return,3.0,15.0,0.12505775926373058,0.014471177630707478,0.11058658163302311,0.6196581196581197,1613.7931034482758,0.652
4,19,discovery,3000.0,return,3.0,15.0,0.27244095264268664,0.051880877290213206,0.22056007535247343,0.6196581196581197,1613.7931034482758,0.652
5,19,validation,3000.0,return,3.0,15.0,0.09277012158045912,0.023388886419622095,0.06938123516083702,0.6196581196581197,1613.7931034482758,0.652
6,17,discovery,3000.0,return,3.0,15.0,0.0837981384864677,0.03693209414873536,0.04686604433773233,0.6196581196581197,1613.7931034482758,0.652
7,19,validation,3000.0,return,3.0,15.0,0.6630739583045351,0.05401716118582596,0.6090567971187091,0.6196581196581197,1613.7931034482758,0.652
8,19,discovery,3000.0,return,3.0,15.0,0.10170489441463662,0.021021694797715547,0.08068319961692108,0.6196581196581197,1613.7931034482758,0.652
9,18,validation,3000.0,return,3.0,15.0,0.10539163759473638,0.019936068545806294,0.08545556904893009,0.6196581196581197,1613.7931034482758,0.652
10,18,discovery,3000.0,return,3.0,15.0,0.019329878501018617,0.013221032461270422,0.006108846039748195,0.6196581196581197,1613.7931034482758,0.652
11,18,validation,3000.0,return,3.0,15.0,0.02279387048003334,0.04053665754784998,-0.017742787067816637,0.6196581196581197,1613.7931034482758,0.652
12,18,discovery,3000.0,return,3.0,15.0,0.06714033469611634,0.012975100791124641,0.0541652339049917,0.6196581196581197,1613.7931034482758,0.652
13,20,validation,3000.0,return,3.0,15.0,0.4290788524089314,0.04597513689749785,0.3831037155114336,0.6196581196581197,1613.7931034482758,0.652
14,20,discovery,3000.0,return,3.0,15.0,0.04006679036345131,0.03603664200913663,0.004030148354314679,0.6196581196581197,1613.7931034482758,0.652
15,19,validation,3000.0,return,3.0,15.0,0.02073905801390484,0.033331651098798945,-0.012592593084894105,0.6196581196581197,1613.7931034482758,0.652
16,20,discovery,3000.0,return,3.0,15.0,0.017119844700026376,0.019920105691983322,-0.002800260991956946,0.6196581196581197,1613.7931034482758,0.652
17,20,validation,3000.0,return,3.0,15.0,0.016151220917312158,0.030869078958849255,-0.014717858041537097,0.6196581196581197,1613.7931034482758,0.652
18,18,discovery,3000.0,return,3.0,15.0,0.04487794389042645,0.024402661189493885,0.020475282700932566,0.6196581196581197,1613.7931034482758,0.652
19,18,validation,3000.0,return,3.0,15.0,0.03631575642730888,0.026044109503413525,0.010271646923895355,0.6196581196581197,1613.7931034482758,0.652
20,19,discovery,3000.0,return,3.0,15.0,0.006712837166914269,0.03776289744791887,-0.031050060281004602,0.6196581196581197,1613.7931034482758,0.652
21,19,validation,3000.0,return,3.0,15.0,0.051807177367174044,0.020129128503106858,0.031678048864067186,0.6196581196581197,1613.7931034482758,0.652
22,18,discovery,3000.0,return,3.0,15.0,0.037410930747374296,0.046170934642199,-0.008760003894824703,0.6196581196581197,1613.7931034482758,0.652
23,18,validation,3000.0,return,3.0,15.0,0.011091433317441262,0.026154215070663147,-0.015062781753221885,0.6196581196581197,1613.7931034482758,0.652
24,20,discovery,3000.0,return,3.0,15.0,0.02645975505463187,0.07230360064706091,-0.045843845592429044,0.6196581196581197,1613.7931034482758,0.652
25,20,validation,3000.0,return,3.0,15.0,0.04923448592566627,0.04662726981761688,0.0026072161080493844,0.6196581196581197,1613.7931034482758,0.652
26,18,discovery,3000.0,return,3.0,15.0,0.030207967478358078,0.023927523785246783,0.006280443693111294,0.6196581196581197,1613.7931034482758,0.652
27,19,validation,3000.0,return,3.0,15.0,0.023194670040697696,0.024015456861990914,-0.0008207868212932179,0.6196581196581197,1613.7931034482758,0.652
28,17,discovery,3000.0,return,3.0,15.0,0.03322399175297187,0.030170190580196966,0.0030538011727749004,0.6196581196581197,1613.7931034482758,0.652
29,18,validation,3000.0,return,3.0,15.0,0.05143367470213829,0.02392983818967674,0.02750383651246155,0.6196581196581197,1613.7931034482758,0.652
30,19,discovery,3000.0,return,3.0,15.0,0.03265448490393804,0.03236145516410077,0.00029302973983726804,0.6196581196581197,1613.7931034482758,0.652
31,18,validation,3000.0,return,3.0,15.0,0.03472708990437597,0.027571110514894342,0.007155979389481631,0.6196581196581197,1613.7931034482758,0.652
32,19,discovery,3000.0,return,3.0,15.0,0.06011382074499383,0.010957255497753133,0.0491565652472407,0.6196581196581197,1613.7931034482758,0.652
33,19,validation,3000.0,return,3.0,15.0,0.03652272564416268,0.030854336757236606,0.005668388886926074,0.6196581196581197,1613.7931034482758,0.652
34,21,discovery,3000.0,return,3.0,15.0,0.02813734217213586,0.04974550863457285,-0.021608166462436993,0.6196581196581197,1613.7931034482758,0.652
35,17,validation,3000.0,return,3.0,15.0,0.4012157836905123,0.048482298186812545,0.35273348550369976,0.6196581196581197,1613.7931034482758,0.652
36,19,discovery,3000.0,return,3.0,15.0,0.5800415141338904,0.06544663585035727,0.5145948782835331,0.6196581196581197,1613.7931034482758,0.652
37,18,validation,3000.0,return,3.0,15.0,0.03808187702875055,0.011208664780705573,0.026873212248044977,0.6196581196581197,1613.7931034482758,0.652
38,19,discovery,3000.0,return,3.0,15.0,0.05029119774089678,0.020777199552408532,0.029513998188488245,0.6196581196581197,1613.7931034482758,0.652
39,22,validation,3000.0,return,3.0,15.0,0.4896148431319381,0.021163186375008938,0.4684516567569292,0.6196581196581197,1613.7931034482758,0.652
40,18,discovery,3000.0,return,3.0,15.0,0.08397056106943963,0.032671891969428477,0.05129866910001116,0.6196581196581197,1613.7931034482758,0.652
41,18,validation,3000.0,return,3.0,15.0,0.02978178844322789,0.01633456811253669,0.0134472203306912,0.6196581196581197,1613.7931034482758,0.652
42,19,discovery,3000.0,return,3.0,15.0,0.04422890190145864,0.03809885151494822,0.006130050386510419,0.6196581196581197,1613.7931034482758,0.652
43,19,validation,3000.0,return,3.0,15.0,0.06828875517414584,0.03042259925538189,0.03786615591876395,0.6196581196581197,1613.7931034482758,0.652
44,18,discovery,3000.0,return,3.0,15.0,0.10693325434943922,0.047716996102880646,0.05921625824655857,0.6196581196581197,1613.7931034482758,0.652
45,19,validation,3000.0,return,3.0,15.0,0.38372418707122724,0.034681379215901594,0.34904280785532565,0.6196581196581197,1613.7931034482758,0.652
0,18,discovery,3000.0,return,15.0,30.0,0.15148247341749113,0.03965018887622555,0.11183228454126558,0.6944444444444444,1440.0,0.516
1,17,validation,3000.0,return,15.0,30.0,0.4886209036255884,0.17827056661292412,0.3103503370126643,0.6944444444444444,1440.0,0.516
2,18,discovery,3000.0,return,15.0,30.0,0.5363197129238673,0.17031864428017174,0.3660010686436955,0.6944444444444444,1440.0,0.516
3,18,validation,3000.0,return,15.0,30.0,0.2912801608713042,0.2008419706091415,0.09043819026216271,0.6944444444444444,1440.0,0.516
4,19,discovery,3000.0,return,15.0,30.0,0.5352323563740214,0.24466556953421484,0.29056678683980663,0.6944444444444444,1440.0,0.516
5,19,validation,3000.0,return,15.0,30.0,0.38114805191214274,0.17774858971065408,0.20339946220148866,0.6944444444444444,1440.0,0.516
6,17,discovery,3000.0,return,15.0,30.0,0.25529384482148176,0.11400894531038382,0.14128489951109796,0.6944444444444444,1440.0,0.516
7,19,validation,3000.0,return,15.0,30.0,0.6025283349250369,0.2326754239705669,0.36985291095447,0.6944444444444444,1440.0,0.516
8,19,discovery,3000.0,return,15.0,30.0,0.4895091290444252,0.1410325218595344,0.34847660718489076,0.6944444444444444,1440.0,0.516
9,18,validation,3000.0,return,15.0,30.0,0.2594290986919973,0.09859817733224921,0.1608309213597481,0.6944444444444444,1440.0,0.516
10,18,discovery,3000.0,return,15.0,30.0,0.048587305779334324,0.07382971380007369,-0.02524240802073937,0.6944444444444444,1440.0,0.516
11,18,validation,3000.0,return,15.0,30.0,0.01821650122352179,0.032570547419715476,-0.014354046196193685,0.6944444444444444,1440.0,0.516
12,18,discovery,3000.0,return,15.0,30.0,0.22953070771354245,0.1642887181242358,0.06524198958930666,0.6944444444444444,1440.0,0.516
13,20,validation,3000.0,return,15.0,30.0,0.538045371759216,0.18884493457295004,0.3492004371862659,0.6944444444444444,1440.0,0.516
14,20,discovery,3000.0,return,15.0,30.0,0.14678467777404913,0.11525574889875469,0.031528928875294446,0.6944444444444444,1440.0,0.516
15,19,validation,3000.0,return,15.0,30.0,0.04096281439074497,0.04317059583338439,-0.002207781442639417,0.6944444444444444,1440.0,0.516
16,20,discovery,3000.0,return,15.0,30.0,0.13862719800309015,0.04717571237816923,0.09145148562492092,0.6944444444444444,1440.0,0.516
17,20,validation,3000.0,return,15.0,30.0,0.09669270476728038,0.04935064847276355,0.047342056294516835,0.6944444444444444,1440.0,0.516
18,18,discovery,3000.0,return,15.0,30.0,0.10669583195799133,0.04361730673114474,0.0630785252268466,0.6944444444444444,1440.0,0.516
19,18,validation,3000.0,return,15.0,30.0,0.02505651627837698,0.05033008572762235,-0.02527356944924537,0.6944444444444444,1440.0,0.516
20,19,discovery,3000.0,return,15.0,30.0,0.10870818031976562,0.03276913358346338,0.07593904673630224,0.6944444444444444,1440.0,0.516
21,19,validation,3000.0,return,15.0,30.0,0.24763720461816274,0.09588794187474754,0.15174926274341521,0.6944444444444444,1440.0,0.516
22,18,discovery,3000.0,return,15.0,30.0,0.017953075636979753,0.06733018896910668,-0.04937711333212693,0.6944444444444444,1440.0,0.516
23,18,validation,3000.0,return,15.0,30.0,0.04822577879503205,0.08365305461572214,-0.03542727582069009,0.6944444444444444,1440.0,0.516
24,20,discovery,3000.0,return,15.0,30.0,0.055930909025322315,0.05985504555655868,-0.003924136531236362,0.6944444444444444,1440.0,0.516
25,20,validation,3000.0,return,15.0,30.0,0.09180917009434522,0.09822058557408625,-0.006411415479741028,0.6944444444444444,1440.0,0.516
26,18,discovery,3000.0,return,15.0,30.0,0.06580507843157807,0.03214118699356081,0.033663891438017256,0.6944444444444444,1440.0,0.516
27,19,validation,3000.0,return,15.0,30.0,0.276309236795799,0.032641032116182245,0.24366820467961675,0.6944444444444444,1440.0,0.516
28,17,discovery,3000.0,return,15.0,30.0,0.08411545667686934,0.10787370590972015,-0.023758249232850803,0.6944444444444444,1440.0,0.516
29,18,validation,3000.0,return,15.0,30.0,0.19484336111261105,0.07324925958550932,0.12159410152710173,0.6944444444444444,1440.0,0.516
30,19,discovery,3000.0,return,15.0,30.0,0.18663748921301643,0.09883948904863235,0.08779800016438408,0.6944444444444444,1440.0,0.516
31,18,validation,3000.0,return,15.0,30.0,0.04613440679105736,0.023600787037416096,0.022533619753641265,0.6944444444444444,1440.0,0.516
32,19,discovery,3000.0,return,15.0,30.0,0.08332597959666603,0.09770769919999084,-0.014381719603324808,0.6944444444444444,1440.0,0.516
33,19,validation,3000.0,return,15.0,30.0,0.21045874513737858,0.13054499371938766,0.07991375141799092,0.6944444444444444,1440.0,0.516
34,21,discovery,3000.0,return,15.0,30.0,0.09741162818421917,0.069010185333436,0.028401442850783165,0.6944444444444444,1440.0,0.516
35,17,validation,3000.0,return,15.0,30.0,0.5826933253392338,0.12268901657932664,0.46000430875990717,0.6944444444444444,1440.0,0.516
36,19,discovery,3000.0,return,15.0,30.0,0.6371749047121471,0.2339687669086499,0.40320613780349723,0.6944444444444444,1440.0,0.516
37,18,validation,3000.0,return,15.0,30.0,0.1420501840566959,0.03779293354958058,0.10425725050711532,0.6944444444444444,1440.0,0.516
38,19,discovery,3000.0,return,15.0,30.0,0.0974699382729424,0.08888969312661828,0.00858024514632412,0.6944444444444444,1440.0,0.516
39,22,validation,3000.0,return,15.0,30.0,0.6413270114205826,0.21366855244274627,0.4276584589778363,0.6944444444444444,1440.0,0.516
40,18,discovery,3000.0,return,15.0,30.0,0.2815023164748837,0.07963987448821103,0.2018624419866727,0.6944444444444444,1440.0,0.516
41,18,validation,3000.0,return,15.0,30.0,0.15277433645807836,0.12576980103652813,0.027004535421550235,0.6944444444444444,1440.0,0.516
42,19,discovery,3000.0,return,15.0,30.0,0.047096591984982235,0.07282393504801266,-0.02572734306303042,0.6944444444444444,1440.0,0.516
43,19,validation,3000.0,return,15.0,30.0,0.2373820630129887,0.07039471987050948,0.1669873431424792,0.6944444444444444,1440.0,0.516
44,18,discovery,3000.0,return,15.0,30.0,0.1575568408044291,0.1827387449946066,-0.02518190419017749,0.6944444444444444,1440.0,0.516
45,19,validation,3000.0,return,15.0,30.0,0.2804569368783121,0.2278756949970339,0.05258124188127819,0.6944444444444444,1440.0,0.516
